type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,ln_fixed acidity,ln_volatile acidity,ln_citric acid,ln_residual sugar,ln_chlorides,ln_free sulfur dioxide,ln_total sulfur dioxide,ln_density,ln_pH,ln_sulphates,ln_alcohol,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,ln_fixed acidity,ln_volatile acidity,ln_citric acid,ln_residual sugar,ln_chlorides,ln_free sulfur dioxide,ln_total sulfur dioxide,ln_density,ln_pH,ln_sulphates,ln_alcohol,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1,7.5,0.77,0.2,8.1,0.098,30,92,0.99892,3.2,0.58,9.2,1,2.014903021,-0.261364764,-1.609437912,2.091864062,-2.3227878,3.401197382,4.521788577,-0.001080584,1.16315081,-0.544727175,2.219203484,1,7.5,0.77,0.2,8.1,0.098,30,92,0.99892,3.2,0.58,9.2,1,2.014903021,-0.261364764,-1.609437912,2.091864062,-2.3227878,3.401197382,4.521788577,-0.001080584,1.16315081,-0.544727175,2.219203484,1,7.5,0.77,0.2,8.1,0.098,30,92,0.99892,3.2,0.58,9.2,5
1,9.1,0.25,0.34,2,0.071,45,67,0.99769,3.44,0.86,10.2,1,2.208274414,-1.386294361,-1.078809661,0.693147181,-2.645075402,3.80666249,4.204692619,-0.002312672,1.235471471,-0.15082289,2.32238772,1,9.1,0.25,0.34,2,0.071,45,67,0.99769,3.44,0.86,10.2,1,2.208274414,-1.386294361,-1.078809661,0.693147181,-2.645075402,3.80666249,4.204692619,-0.002312672,1.235471471,-0.15082289,2.32238772,1,9.1,0.25,0.34,2,0.071,45,67,0.99769,3.44,0.86,10.2,7
1,9.9,0.32,0.56,2,0.073,3,8,0.99534,3.15,0.73,11.4,1,2.292534757,-1.139434283,-0.579818495,0.693147181,-2.617295838,1.098612289,2.079441542,-0.004670892,1.147402453,-0.314710745,2.433613355,1,9.9,0.32,0.56,2,0.073,3,8,0.99534,3.15,0.73,11.4,1,2.292534757,-1.139434283,-0.579818495,0.693147181,-2.617295838,1.098612289,2.079441542,-0.004670892,1.147402453,-0.314710745,2.433613355,1,9.9,0.32,0.56,2,0.073,3,8,0.99534,3.15,0.73,11.4,6
1,8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,1,2.151762203,-0.994252273,-0.430782916,1.85629799,-2.525728644,1.098612289,2.079441542,-0.001831676,1.184789985,-0.544727175,2.397895273,1,8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,1,2.151762203,-0.994252273,-0.430782916,1.85629799,-2.525728644,1.098612289,2.079441542,-0.001831676,1.184789985,-0.544727175,2.397895273,1,8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,5
1,8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,1,2.151762203,-0.994252273,-0.430782916,1.85629799,-2.525728644,1.098612289,2.079441542,-0.001831676,1.184789985,-0.544727175,2.397895273,1,8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,1,2.151762203,-0.994252273,-0.430782916,1.85629799,-2.525728644,1.098612289,2.079441542,-0.001831676,1.184789985,-0.544727175,2.397895273,1,8.6,0.37,0.65,6.4,0.08,3,8,0.99817,3.27,0.58,11,5
1,7.9,0.3,0.68,8.3,0.05,37.5,278,0.99316,3.01,0.51,12.3,1,2.066862759,-1.203972804,-0.385662481,2.116255515,-2.995732274,3.624340933,5.627621114,-0.0068635,1.101940079,-0.673344553,2.509599262,1,7.9,0.3,0.68,8.3,0.05,37.5,278,0.99316,3.01,0.51,12.3,1,2.066862759,-1.203972804,-0.385662481,2.116255515,-2.995732274,3.624340933,5.627621114,-0.0068635,1.101940079,-0.673344553,2.509599262,1,7.9,0.3,0.68,8.3,0.05,37.5,278,0.99316,3.01,0.51,12.3,7
1,10.3,0.27,0.56,1.4,0.047,3,8,0.99471,3.16,0.51,11.8,1,2.332143895,-1.30933332,-0.579818495,0.336472237,-3.057607677,1.098612289,2.079441542,-0.005304042,1.150572028,-0.673344553,2.468099531,1,10.3,0.27,0.56,1.4,0.047,3,8,0.99471,3.16,0.51,11.8,1,2.332143895,-1.30933332,-0.579818495,0.336472237,-3.057607677,1.098612289,2.079441542,-0.005304042,1.150572028,-0.673344553,2.468099531,1,10.3,0.27,0.56,1.4,0.047,3,8,0.99471,3.16,0.51,11.8,6
1,7.9,0.3,0.68,8.3,0.05,37.5,289,0.99316,3.01,0.51,12.3,1,2.066862759,-1.203972804,-0.385662481,2.116255515,-2.995732274,3.624340933,5.666426688,-0.0068635,1.101940079,-0.673344553,2.509599262,1,7.9,0.3,0.68,8.3,0.05,37.5,289,0.99316,3.01,0.51,12.3,1,2.066862759,-1.203972804,-0.385662481,2.116255515,-2.995732274,3.624340933,5.666426688,-0.0068635,1.101940079,-0.673344553,2.509599262,1,7.9,0.3,0.68,8.3,0.05,37.5,289,0.99316,3.01,0.51,12.3,7
1,7.2,0.38,0.3,1.8,0.073,31,70,0.99685,3.42,0.59,9.5,1,1.974081026,-0.967584026,-1.203972804,0.587786665,-2.617295838,3.433987204,4.248495242,-0.003154972,1.229640551,-0.527632742,2.251291799,1,7.2,0.38,0.3,1.8,0.073,31,70,0.99685,3.42,0.59,9.5,1,1.974081026,-0.967584026,-1.203972804,0.587786665,-2.617295838,3.433987204,4.248495242,-0.003154972,1.229640551,-0.527632742,2.251291799,1,7.2,0.38,0.3,1.8,0.073,31,70,0.99685,3.42,0.59,9.5,6
1,8.7,0.42,0.45,2.4,0.072,32,59,0.99617,3.33,0.77,12,1,2.163323026,-0.867500568,-0.798507696,0.875468737,-2.63108916,3.465735903,4.077537444,-0.003837353,1.202972304,-0.261364764,2.48490665,1,8.7,0.42,0.45,2.4,0.072,32,59,0.99617,3.33,0.77,12,1,2.163323026,-0.867500568,-0.798507696,0.875468737,-2.63108916,3.465735903,4.077537444,-0.003837353,1.202972304,-0.261364764,2.48490665,1,8.7,0.42,0.45,2.4,0.072,32,59,0.99617,3.33,0.77,12,6
1,7.2,0.38,0.3,1.8,0.073,31,70,0.99685,3.42,0.59,9.5,1,1.974081026,-0.967584026,-1.203972804,0.587786665,-2.617295838,3.433987204,4.248495242,-0.003154972,1.229640551,-0.527632742,2.251291799,1,7.2,0.38,0.3,1.8,0.073,31,70,0.99685,3.42,0.59,9.5,1,1.974081026,-0.967584026,-1.203972804,0.587786665,-2.617295838,3.433987204,4.248495242,-0.003154972,1.229640551,-0.527632742,2.251291799,1,7.2,0.38,0.3,1.8,0.073,31,70,0.99685,3.42,0.59,9.5,6
1,6.8,0.48,0.08,1.8,0.074,40,64,0.99529,3.12,0.49,9.6,1,1.916922612,-0.733969175,-2.525728644,0.587786665,-2.603690186,3.688879454,4.158883083,-0.004721127,1.137833002,-0.713349888,2.261763098,1,6.8,0.48,0.08,1.8,0.074,40,64,0.99529,3.12,0.49,9.6,1,1.916922612,-0.733969175,-2.525728644,0.587786665,-2.603690186,3.688879454,4.158883083,-0.004721127,1.137833002,-0.713349888,2.261763098,1,6.8,0.48,0.08,1.8,0.074,40,64,0.99529,3.12,0.49,9.6,5
1,8.5,0.34,0.4,4.7,0.055,3,9,0.99738,3.38,0.66,11.6,1,2.140066163,-1.078809661,-0.916290732,1.547562509,-2.900422094,1.098612289,2.197224577,-0.002623438,1.217875709,-0.415515444,2.451005098,1,8.5,0.34,0.4,4.7,0.055,3,9,0.99738,3.38,0.66,11.6,1,2.140066163,-1.078809661,-0.916290732,1.547562509,-2.900422094,1.098612289,2.197224577,-0.002623438,1.217875709,-0.415515444,2.451005098,1,8.5,0.34,0.4,4.7,0.055,3,9,0.99738,3.38,0.66,11.6,7
1,7.9,0.19,0.42,1.6,0.057,18,30,0.994,3.29,0.69,11.2,1,2.066862759,-1.660731207,-0.867500568,0.470003629,-2.864704011,2.890371758,3.401197382,-0.006018072,1.190887565,-0.371063681,2.415913778,1,7.9,0.19,0.42,1.6,0.057,18,30,0.994,3.29,0.69,11.2,1,2.066862759,-1.660731207,-0.867500568,0.470003629,-2.864704011,2.890371758,3.401197382,-0.006018072,1.190887565,-0.371063681,2.415913778,1,7.9,0.19,0.42,1.6,0.057,18,30,0.994,3.29,0.69,11.2,6
1,11.6,0.41,0.54,1.5,0.095,22,41,0.99735,3.02,0.76,9.9,1,2.451005098,-0.891598119,-0.616186139,0.405465108,-2.353878387,3.091042453,3.713572067,-0.002653517,1.105256831,-0.274436846,2.292534757,1,11.6,0.41,0.54,1.5,0.095,22,41,0.99735,3.02,0.76,9.9,1,2.451005098,-0.891598119,-0.616186139,0.405465108,-2.353878387,3.091042453,3.713572067,-0.002653517,1.105256831,-0.274436846,2.292534757,1,11.6,0.41,0.54,1.5,0.095,22,41,0.99735,3.02,0.76,9.9,7
1,11.6,0.41,0.54,1.5,0.095,22,41,0.99735,3.02,0.76,9.9,1,2.451005098,-0.891598119,-0.616186139,0.405465108,-2.353878387,3.091042453,3.713572067,-0.002653517,1.105256831,-0.274436846,2.292534757,1,11.6,0.41,0.54,1.5,0.095,22,41,0.99735,3.02,0.76,9.9,1,2.451005098,-0.891598119,-0.616186139,0.405465108,-2.353878387,3.091042453,3.713572067,-0.002653517,1.105256831,-0.274436846,2.292534757,1,11.6,0.41,0.54,1.5,0.095,22,41,0.99735,3.02,0.76,9.9,7
1,10,0.26,0.54,1.9,0.083,42,74,0.99451,2.98,0.63,11.8,1,2.302585093,-1.347073648,-0.616186139,0.641853886,-2.488914671,3.737669618,4.304065093,-0.005505125,1.091923301,-0.46203546,2.468099531,1,10,0.26,0.54,1.9,0.083,42,74,0.99451,2.98,0.63,11.8,1,2.302585093,-1.347073648,-0.616186139,0.641853886,-2.488914671,3.737669618,4.304065093,-0.005505125,1.091923301,-0.46203546,2.468099531,1,10,0.26,0.54,1.9,0.083,42,74,0.99451,2.98,0.63,11.8,8
1,7.9,0.34,0.42,2,0.086,8,19,0.99546,3.35,0.6,11.4,1,2.066862759,-1.078809661,-0.867500568,0.693147181,-2.453407983,2.079441542,2.944438979,-0.004550337,1.208960346,-0.510825624,2.433613355,1,7.9,0.34,0.42,2,0.086,8,19,0.99546,3.35,0.6,11.4,1,2.066862759,-1.078809661,-0.867500568,0.693147181,-2.453407983,2.079441542,2.944438979,-0.004550337,1.208960346,-0.510825624,2.433613355,1,7.9,0.34,0.42,2,0.086,8,19,0.99546,3.35,0.6,11.4,6
1,7,0.54,0.09,2,0.081,10,16,0.99479,3.43,0.59,11.5,1,1.945910149,-0.616186139,-2.407945609,0.693147181,-2.513306124,2.302585093,2.772588722,-0.005223619,1.232560261,-0.527632742,2.442347035,1,7,0.54,0.09,2,0.081,10,16,0.99479,3.43,0.59,11.5,1,1.945910149,-0.616186139,-2.407945609,0.693147181,-2.513306124,2.302585093,2.772588722,-0.005223619,1.232560261,-0.527632742,2.442347035,1,7,0.54,0.09,2,0.081,10,16,0.99479,3.43,0.59,11.5,6
1,9.2,0.31,0.36,2.2,0.079,11,31,0.99615,3.33,0.86,12,1,2.219203484,-1.171182982,-1.021651248,0.78845736,-2.538307427,2.397895273,3.433987204,-0.00385743,1.202972304,-0.15082289,2.48490665,1,9.2,0.31,0.36,2.2,0.079,11,31,0.99615,3.33,0.86,12,1,2.219203484,-1.171182982,-1.021651248,0.78845736,-2.538307427,2.397895273,3.433987204,-0.00385743,1.202972304,-0.15082289,2.48490665,1,9.2,0.31,0.36,2.2,0.079,11,31,0.99615,3.33,0.86,12,7
1,6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,1,1.887069649,-0.321583624,-2.407945609,1.704748092,-2.145581344,2.197224577,2.833213344,-0.003455965,1.208960346,-0.713349888,2.379546134,1,6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,1,1.887069649,-0.321583624,-2.407945609,1.704748092,-2.145581344,2.197224577,2.833213344,-0.003455965,1.208960346,-0.713349888,2.379546134,1,6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,6
1,9.4,0.4,0.47,2.5,0.087,6,20,0.99772,3.15,0.5,10.5,1,2.240709689,-0.916290732,-0.755022584,0.916290732,-2.44184716,1.791759469,2.995732274,-0.002282603,1.147402453,-0.693147181,2.351375257,1,9.4,0.4,0.47,2.5,0.087,6,20,0.99772,3.15,0.5,10.5,1,2.240709689,-0.916290732,-0.755022584,0.916290732,-2.44184716,1.791759469,2.995732274,-0.002282603,1.147402453,-0.693147181,2.351375257,1,9.4,0.4,0.47,2.5,0.087,6,20,0.99772,3.15,0.5,10.5,5
1,6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,1,1.887069649,-0.321583624,-2.407945609,1.704748092,-2.145581344,2.197224577,2.833213344,-0.003455965,1.208960346,-0.713349888,2.379546134,1,6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,1,1.887069649,-0.321583624,-2.407945609,1.704748092,-2.145581344,2.197224577,2.833213344,-0.003455965,1.208960346,-0.713349888,2.379546134,1,6.6,0.725,0.09,5.5,0.117,9,17,0.99655,3.35,0.49,10.8,6
1,8.6,0.52,0.38,1.5,0.096,5,18,0.99666,3.2,0.52,9.4,1,2.151762203,-0.653926467,-0.967584026,0.405465108,-2.343407088,1.609437912,2.890371758,-0.00334559,1.16315081,-0.653926467,2.240709689,1,8.6,0.52,0.38,1.5,0.096,5,18,0.99666,3.2,0.52,9.4,1,2.151762203,-0.653926467,-0.967584026,0.405465108,-2.343407088,1.609437912,2.890371758,-0.00334559,1.16315081,-0.653926467,2.240709689,1,8.6,0.52,0.38,1.5,0.096,5,18,0.99666,3.2,0.52,9.4,5
1,8,0.31,0.45,2.1,0.216,5,16,0.99358,3.15,0.81,12.5,1,2.079441542,-1.171182982,-0.798507696,0.741937345,-1.532476871,1.609437912,2.772588722,-0.006440697,1.147402453,-0.210721031,2.525728644,1,8,0.31,0.45,2.1,0.216,5,16,0.99358,3.15,0.81,12.5,1,2.079441542,-1.171182982,-0.798507696,0.741937345,-1.532476871,1.609437912,2.772588722,-0.006440697,1.147402453,-0.210721031,2.525728644,1,8,0.31,0.45,2.1,0.216,5,16,0.99358,3.15,0.81,12.5,7
1,8.6,0.52,0.38,1.5,0.096,5,18,0.99666,3.2,0.52,9.4,1,2.151762203,-0.653926467,-0.967584026,0.405465108,-2.343407088,1.609437912,2.890371758,-0.00334559,1.16315081,-0.653926467,2.240709689,1,8.6,0.52,0.38,1.5,0.096,5,18,0.99666,3.2,0.52,9.4,1,2.151762203,-0.653926467,-0.967584026,0.405465108,-2.343407088,1.609437912,2.890371758,-0.00334559,1.16315081,-0.653926467,2.240709689,1,8.6,0.52,0.38,1.5,0.096,5,18,0.99666,3.2,0.52,9.4,5
1,8.4,0.34,0.42,2.1,0.072,23,36,0.99392,3.11,0.78,12.4,1,2.128231706,-1.078809661,-0.867500568,0.741937345,-2.63108916,3.135494216,3.583518938,-0.006098558,1.134622726,-0.248461359,2.517696473,1,8.4,0.34,0.42,2.1,0.072,23,36,0.99392,3.11,0.78,12.4,1,2.128231706,-1.078809661,-0.867500568,0.741937345,-2.63108916,3.135494216,3.583518938,-0.006098558,1.134622726,-0.248461359,2.517696473,1,8.4,0.34,0.42,2.1,0.072,23,36,0.99392,3.11,0.78,12.4,6
1,7.4,0.49,0.27,2.1,0.071,14,25,0.99388,3.35,0.63,12,1,2.00148,-0.713349888,-1.30933332,0.741937345,-2.645075402,2.63905733,3.218875825,-0.006138804,1.208960346,-0.46203546,2.48490665,1,7.4,0.49,0.27,2.1,0.071,14,25,0.99388,3.35,0.63,12,1,2.00148,-0.713349888,-1.30933332,0.741937345,-2.645075402,2.63905733,3.218875825,-0.006138804,1.208960346,-0.46203546,2.48490665,1,7.4,0.49,0.27,2.1,0.071,14,25,0.99388,3.35,0.63,12,6
1,6.1,0.48,0.09,1.7,0.078,18,30,0.99402,3.45,0.54,11.2,1,1.808288771,-0.733969175,-2.407945609,0.530628251,-2.551046452,2.890371758,3.401197382,-0.005997952,1.238374231,-0.616186139,2.415913778,1,6.1,0.48,0.09,1.7,0.078,18,30,0.99402,3.45,0.54,11.2,1,1.808288771,-0.733969175,-2.407945609,0.530628251,-2.551046452,2.890371758,3.401197382,-0.005997952,1.238374231,-0.616186139,2.415913778,1,6.1,0.48,0.09,1.7,0.078,18,30,0.99402,3.45,0.54,11.2,6
1,7.4,0.49,0.27,2.1,0.071,14,25,0.99388,3.35,0.63,12,1,2.00148,-0.713349888,-1.30933332,0.741937345,-2.645075402,2.63905733,3.218875825,-0.006138804,1.208960346,-0.46203546,2.48490665,1,7.4,0.49,0.27,2.1,0.071,14,25,0.99388,3.35,0.63,12,1,2.00148,-0.713349888,-1.30933332,0.741937345,-2.645075402,2.63905733,3.218875825,-0.006138804,1.208960346,-0.46203546,2.48490665,1,7.4,0.49,0.27,2.1,0.071,14,25,0.99388,3.35,0.63,12,6
1,8,0.48,0.34,2.2,0.073,16,25,0.9936,3.28,0.66,12.4,1,2.079441542,-0.733969175,-1.078809661,0.78845736,-2.617295838,2.772588722,3.218875825,-0.006420568,1.187843422,-0.415515444,2.517696473,1,8,0.48,0.34,2.2,0.073,16,25,0.9936,3.28,0.66,12.4,1,2.079441542,-0.733969175,-1.078809661,0.78845736,-2.617295838,2.772588722,3.218875825,-0.006420568,1.187843422,-0.415515444,2.517696473,1,8,0.48,0.34,2.2,0.073,16,25,0.9936,3.28,0.66,12.4,6
1,6.3,0.57,0.28,2.1,0.048,13,49,0.99374,3.41,0.6,12.8,1,1.840549633,-0.562118918,-1.272965676,0.741937345,-3.036554268,2.564949357,3.891820298,-0.006279676,1.226712291,-0.510825624,2.549445171,1,6.3,0.57,0.28,2.1,0.048,13,49,0.99374,3.41,0.6,12.8,1,1.840549633,-0.562118918,-1.272965676,0.741937345,-3.036554268,2.564949357,3.891820298,-0.006279676,1.226712291,-0.510825624,2.549445171,1,6.3,0.57,0.28,2.1,0.048,13,49,0.99374,3.41,0.6,12.8,5
1,8.2,0.23,0.42,1.9,0.069,9,17,0.99376,3.21,0.54,12.3,1,2.104134154,-1.46967597,-0.867500568,0.641853886,-2.673648774,2.197224577,2.833213344,-0.00625955,1.166270937,-0.616186139,2.509599262,1,8.2,0.23,0.42,1.9,0.069,9,17,0.99376,3.21,0.54,12.3,1,2.104134154,-1.46967597,-0.867500568,0.641853886,-2.673648774,2.197224577,2.833213344,-0.00625955,1.166270937,-0.616186139,2.509599262,1,8.2,0.23,0.42,1.9,0.069,9,17,0.99376,3.21,0.54,12.3,6
1,9.1,0.3,0.41,2,0.068,10,24,0.99523,3.27,0.85,11.7,1,2.208274414,-1.203972804,-0.891598119,0.693147181,-2.688247574,2.302585093,3.17805383,-0.004781413,1.184789985,-0.162518929,2.459588842,1,9.1,0.3,0.41,2,0.068,10,24,0.99523,3.27,0.85,11.7,1,2.208274414,-1.203972804,-0.891598119,0.693147181,-2.688247574,2.302585093,3.17805383,-0.004781413,1.184789985,-0.162518929,2.459588842,1,9.1,0.3,0.41,2,0.068,10,24,0.99523,3.27,0.85,11.7,7
1,8.1,0.78,0.1,3.3,0.09,4,13,0.99855,3.36,0.49,9.5,1,2.091864062,-0.248461359,-2.302585093,1.193922468,-2.407945609,1.386294361,2.564949357,-0.001451052,1.211940974,-0.713349888,2.251291799,1,8.1,0.78,0.1,3.3,0.09,4,13,0.99855,3.36,0.49,9.5,1,2.091864062,-0.248461359,-2.302585093,1.193922468,-2.407945609,1.386294361,2.564949357,-0.001451052,1.211940974,-0.713349888,2.251291799,1,8.1,0.78,0.1,3.3,0.09,4,13,0.99855,3.36,0.49,9.5,5
1,10.8,0.47,0.43,2.1,0.171,27,66,0.9982,3.17,0.76,10.8,1,2.379546134,-0.755022584,-0.84397007,0.741937345,-1.766091722,3.295836866,4.189654742,-0.001801622,1.153731588,-0.274436846,2.379546134,1,10.8,0.47,0.43,2.1,0.171,27,66,0.9982,3.17,0.76,10.8,1,2.379546134,-0.755022584,-0.84397007,0.741937345,-1.766091722,3.295836866,4.189654742,-0.001801622,1.153731588,-0.274436846,2.379546134,1,10.8,0.47,0.43,2.1,0.171,27,66,0.9982,3.17,0.76,10.8,6
1,8.3,0.53,0,1.4,0.07,6,14,0.99593,3.25,0.64,10,1,2.116255515,-0.634878272,-6.907755279,0.336472237,-2.659260037,1.791759469,2.63905733,-0.004078305,1.178654996,-0.446287103,2.302585093,1,8.3,0.53,0,1.4,0.07,6,14,0.99593,3.25,0.64,10,1,2.116255515,-0.634878272,-6.907755279,0.336472237,-2.659260037,1.791759469,2.63905733,-0.004078305,1.178654996,-0.446287103,2.302585093,1,8.3,0.53,0,1.4,0.07,6,14,0.99593,3.25,0.64,10,6
1,5.4,0.42,0.27,2,0.092,23,55,0.99471,3.78,0.64,12.3,1,1.686398954,-0.867500568,-1.30933332,0.693147181,-2.385966702,3.135494216,4.007333185,-0.005304042,1.32972401,-0.446287103,2.509599262,1,5.4,0.42,0.27,2,0.092,23,55,0.99471,3.78,0.64,12.3,1,1.686398954,-0.867500568,-1.30933332,0.693147181,-2.385966702,3.135494216,4.007333185,-0.005304042,1.32972401,-0.446287103,2.509599262,1,5.4,0.42,0.27,2,0.092,23,55,0.99471,3.78,0.64,12.3,7
1,7.9,0.33,0.41,1.5,0.056,6,35,0.99396,3.29,0.71,11,1,2.066862759,-1.108662625,-0.891598119,0.405465108,-2.882403588,1.791759469,3.555348061,-0.006058315,1.190887565,-0.342490309,2.397895273,1,7.9,0.33,0.41,1.5,0.056,6,35,0.99396,3.29,0.71,11,1,2.066862759,-1.108662625,-0.891598119,0.405465108,-2.882403588,1.791759469,3.555348061,-0.006058315,1.190887565,-0.342490309,2.397895273,1,7.9,0.33,0.41,1.5,0.056,6,35,0.99396,3.29,0.71,11,6
1,8.9,0.24,0.39,1.6,0.074,3,10,0.99698,3.12,0.59,9.5,1,2.186051277,-1.427116356,-0.94160854,0.470003629,-2.603690186,1.098612289,2.302585093,-0.003024569,1.137833002,-0.527632742,2.251291799,1,8.9,0.24,0.39,1.6,0.074,3,10,0.99698,3.12,0.59,9.5,1,2.186051277,-1.427116356,-0.94160854,0.470003629,-2.603690186,1.098612289,2.302585093,-0.003024569,1.137833002,-0.527632742,2.251291799,1,8.9,0.24,0.39,1.6,0.074,3,10,0.99698,3.12,0.59,9.5,6
1,5,0.4,0.5,4.3,0.046,29,80,0.9902,3.49,0.66,13.6,1,1.609437912,-0.916290732,-0.693147181,1.458615023,-3.079113882,3.36729583,4.382026635,-0.009848336,1.249901736,-0.415515444,2.610069793,1,5,0.4,0.5,4.3,0.046,29,80,0.9902,3.49,0.66,13.6,1,1.609437912,-0.916290732,-0.693147181,1.458615023,-3.079113882,3.36729583,4.382026635,-0.009848336,1.249901736,-0.415515444,2.610069793,1,5,0.4,0.5,4.3,0.046,29,80,0.9902,3.49,0.66,13.6,6
1,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,1,1.945910149,-0.371063681,-2.659260037,0.916290732,-2.396895772,2.708050201,3.044522438,-0.004289185,1.217875709,-0.510825624,2.424802726,1,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,1,1.945910149,-0.371063681,-2.659260037,0.916290732,-2.396895772,2.708050201,3.044522438,-0.004289185,1.217875709,-0.510825624,2.424802726,1,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,6
1,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,1,1.945910149,-0.371063681,-2.659260037,0.916290732,-2.396895772,2.708050201,3.044522438,-0.004289185,1.217875709,-0.510825624,2.424802726,1,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,1,1.945910149,-0.371063681,-2.659260037,0.916290732,-2.396895772,2.708050201,3.044522438,-0.004289185,1.217875709,-0.510825624,2.424802726,1,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,6
1,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,1,1.945910149,-0.371063681,-2.659260037,0.916290732,-2.396895772,2.708050201,3.044522438,-0.004289185,1.217875709,-0.510825624,2.424802726,1,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,1,1.945910149,-0.371063681,-2.659260037,0.916290732,-2.396895772,2.708050201,3.044522438,-0.004289185,1.217875709,-0.510825624,2.424802726,1,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,6
1,7.1,0.39,0.12,2.1,0.065,14,24,0.99252,3.3,0.53,13.3,1,1.960094784,-0.94160854,-2.120263536,0.741937345,-2.733368009,2.63905733,3.17805383,-0.007508115,1.193922468,-0.634878272,2.587764035,1,7.1,0.39,0.12,2.1,0.065,14,24,0.99252,3.3,0.53,13.3,1,1.960094784,-0.94160854,-2.120263536,0.741937345,-2.733368009,2.63905733,3.17805383,-0.007508115,1.193922468,-0.634878272,2.587764035,1,7.1,0.39,0.12,2.1,0.065,14,24,0.99252,3.3,0.53,13.3,6
1,5.6,0.66,0,2.5,0.066,7,15,0.99256,3.52,0.58,12.9,1,1.722766598,-0.415515444,-6.907755279,0.916290732,-2.718100537,1.945910149,2.708050201,-0.007467815,1.25846099,-0.544727175,2.557227311,1,5.6,0.66,0,2.5,0.066,7,15,0.99256,3.52,0.58,12.9,1,1.722766598,-0.415515444,-6.907755279,0.916290732,-2.718100537,1.945910149,2.708050201,-0.007467815,1.25846099,-0.544727175,2.557227311,1,5.6,0.66,0,2.5,0.066,7,15,0.99256,3.52,0.58,12.9,5
1,7.9,0.54,0.34,2.5,0.076,8,17,0.99235,3.2,0.72,13.1,1,2.066862759,-0.616186139,-1.078809661,0.916290732,-2.577021939,2.079441542,2.833213344,-0.007679411,1.16315081,-0.328504067,2.57261223,1,7.9,0.54,0.34,2.5,0.076,8,17,0.99235,3.2,0.72,13.1,1,2.066862759,-0.616186139,-1.078809661,0.916290732,-2.577021939,2.079441542,2.833213344,-0.007679411,1.16315081,-0.328504067,2.57261223,1,7.9,0.54,0.34,2.5,0.076,8,17,0.99235,3.2,0.72,13.1,8
1,6.6,0.5,0,1.8,0.062,21,28,0.99352,3.44,0.55,12.3,1,1.887069649,-0.693147181,-6.907755279,0.587786665,-2.780620894,3.044522438,3.33220451,-0.006501086,1.235471471,-0.597837001,2.509599262,1,6.6,0.5,0,1.8,0.062,21,28,0.99352,3.44,0.55,12.3,1,1.887069649,-0.693147181,-6.907755279,0.587786665,-2.780620894,3.044522438,3.33220451,-0.006501086,1.235471471,-0.597837001,2.509599262,1,6.6,0.5,0,1.8,0.062,21,28,0.99352,3.44,0.55,12.3,6
1,6.3,0.47,0,1.4,0.055,27,33,0.9922,3.45,0.48,12.3,1,1.840549633,-0.755022584,-6.907755279,0.336472237,-2.900422094,3.295836866,3.496507561,-0.007830579,1.238374231,-0.733969175,2.509599262,1,6.3,0.47,0,1.4,0.055,27,33,0.9922,3.45,0.48,12.3,1,1.840549633,-0.755022584,-6.907755279,0.336472237,-2.900422094,3.295836866,3.496507561,-0.007830579,1.238374231,-0.733969175,2.509599262,1,6.3,0.47,0,1.4,0.055,27,33,0.9922,3.45,0.48,12.3,6
