CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,ln_CRIM,ln_ZN,ln_INDUS,ln_CHAS,ln_NOX,ln_RM,ln_AGE,ln_DIS,ln_RAD,ln_TAX,ln_PTRATIO,ln_B,ln_LSTAT,MEDV
0.03306,0,5.19,0,0.515,6.059,37.3,4.8122,5,224,20.2,396.14,8.51,-3.409431187,0,1.646733697,0,-0.663588378,1.80154477,3.618993327,1.57115436,1.609437912,5.411646052,3.005682604,5.981767684,2.141241943,20.6
0.05497,0,5.19,0,0.515,5.985,45.4,4.8122,5,224,20.2,396.9,9.74,-2.900967697,0,1.646733697,0,-0.663588378,1.789256339,3.815512105,1.57115436,1.609437912,5.411646052,3.005682604,5.98368436,2.276241118,19
0.06151,0,5.19,0,0.515,5.968,58.5,4.8122,5,224,20.2,396.9,9.29,-2.788555516,0,1.646733697,0,-0.663588378,1.786411863,4.069026754,1.57115436,1.609437912,5.411646052,3.005682604,5.98368436,2.228938553,18.7
0.01301,35,1.52,0,0.442,7.241,49.3,7.0379,1,284,15.5,394.74,5.49,-4.342036986,3.555348061,0.418710335,0,-0.816445397,1.979759318,3.897924081,1.95130983,0,5.648974238,2.740840024,5.97822732,1.702928256,32.7
0.02498,0,1.89,0,0.518,6.54,59.7,6.2669,1,422,15.9,389.96,8.65,-3.689679774,0,0.636576829,0,-0.657780037,1.877937165,4.08933202,1.835281815,0,6.045005314,2.766319109,5.96604417,2.157559321,16.5
0.02543,55,3.78,0,0.484,6.696,56.4,5.7321,5,370,17.6,396.9,7.18,-3.6718257,4.007333185,1.32972401,0,-0.725670372,1.901510333,4.032469159,1.746081956,1.609437912,5.913503006,2.867898902,5.98368436,1.971299383,23.9
0.03049,55,3.78,0,0.484,6.874,28.1,6.4654,5,370,17.6,387.97,4.61,-3.490356518,4.007333185,1.32972401,0,-0.725670372,1.927746178,3.335769576,1.866464882,1.609437912,5.913503006,2.867898902,5.960928017,1.528227857,31.2
0.03113,0,4.39,0,0.442,6.014,48.5,8.0136,3,352,18.8,385.64,10.53,-3.469583295,0,1.479329227,0,-0.816445397,1.794090085,3.881563798,2.081140098,1.098612289,5.863631176,2.93385687,5.954904292,2.354228326,17.5
0.06162,0,4.39,0,0.442,5.898,52.3,8.0136,3,352,18.8,364.61,12.67,-2.786768786,0,1.479329227,0,-0.816445397,1.77461331,3.956996371,2.081140098,1.098612289,5.863631176,2.93385687,5.898828289,2.539236994,17.2
0.0187,85,4.15,0,0.429,6.516,27.7,8.5353,4,351,17.9,392.43,6.36,-3.979231755,4.442651256,1.423108334,0,-0.84629836,1.874260691,3.321432413,2.144210505,1.386294361,5.860786223,2.884800713,5.972358177,1.850028377,23.1
0.01501,80,2.01,0,0.435,6.635,29.7,8.344,4,280,17,390.94,5.99,-4.199038633,4.382026635,0.698134722,0,-0.832409248,1.892358668,3.391147046,2.121542718,1.386294361,5.634789603,2.833213344,5.968554096,1.790091412,24.5
0.02899,40,1.25,0,0.429,6.939,34.5,8.7921,1,335,19.7,389.85,5.89,-3.540804336,3.688879454,0.223143551,0,-0.84629836,1.937157672,3.540959324,2.173853591,0,5.814130532,2.980618636,5.96576205,1.773255998,26.6
0.06211,40,1.25,0,0.429,6.49,44.4,8.7921,1,335,19.7,396.9,5.98,-2.778848272,3.688879454,0.223143551,0,-0.84629836,1.870262531,3.793239469,2.173853591,0,5.814130532,2.980618636,5.98368436,1.788420568,22.9
0.0795,60,1.69,0,0.411,6.579,35.9,10.7103,4,411,18.3,370.78,5.49,-2.531998257,4.094344562,0.524728529,0,-0.889162064,1.883882758,3.580737295,2.371205895,1.386294361,6.018593214,2.90690106,5.915608895,1.702928256,24.1
0.07244,60,1.69,0,0.411,5.884,18.5,10.7103,4,411,18.3,392.33,7.79,-2.624996646,4.094344562,0.524728529,0,-0.889162064,1.772236803,2.917770732,2.371205895,1.386294361,6.018593214,2.90690106,5.972103322,2.05284086,18.6
0.01709,90,2.02,0,0.41,6.728,36.1,12.1265,5,187,17,384.46,4.5,-4.069261782,4.49980967,0.703097511,0,-0.891598119,1.906277923,3.586292865,2.495393141,1.609437912,5.231108617,2.833213344,5.951839752,1.504077397,30.1
0.04301,80,1.91,0,0.413,5.663,21.9,10.5857,4,334,22,382.8,8.05,-3.146322632,4.382026635,0.647103242,0,-0.884307686,1.733953787,3.086486637,2.359504034,1.386294361,5.811140993,3.091042453,5.94751266,2.085672091,18.2
0.10659,80,1.91,0,0.413,5.936,19.5,10.5857,4,334,22,376.04,5.57,-2.23876558,4.382026635,0.647103242,0,-0.884307686,1.781035506,2.970414466,2.359504034,1.386294361,5.811140993,3.091042453,5.929695521,1.717395054,20.6
8.98296,0,18.1,1,0.77,6.212,97.4,2.1222,24,666,20.2,377.73,17.6,2.195329449,0,2.895911938,1,-0.261364764,1.826482905,4.578826211,0.752453286,3.17805383,6.501289671,3.005682604,5.934179655,2.867898902,17.8
3.8497,0,18.1,1,0.77,6.395,91,2.5052,24,666,20.2,391.34,13.27,1.347995223,0,2.895911938,1,-0.261364764,1.855516435,4.510859507,0.918368572,3.17805383,6.501289671,3.005682604,5.969576747,2.585505848,21.7
5.20177,0,18.1,1,0.77,6.127,83.4,2.7227,24,666,20.2,395.43,11.48,1.648998952,0,2.895911938,1,-0.261364764,1.812705234,4.423648309,1.001624035,3.17805383,6.501289671,3.005682604,5.97997378,2.440606391,22.7
4.26131,0,18.1,0,0.77,6.112,81.3,2.5091,24,666,20.2,390.74,12.67,1.449576625,0,2.895911938,0,-0.261364764,1.810254052,4.398146017,0.919924123,3.17805383,6.501289671,3.005682604,5.968042377,2.539236994,22.6
4.54192,0,18.1,0,0.77,6.398,88,2.5182,24,666,20.2,374.56,7.79,1.51334983,0,2.895911938,0,-0.261364764,1.855985442,4.477336814,0.923544361,3.17805383,6.501289671,3.005682604,5.925752004,2.05284086,25
3.83684,0,18.1,0,0.77,6.251,91.1,2.2955,24,666,20.2,350.65,14.19,1.344649111,0,2.895911938,0,-0.261364764,1.832741451,4.511957804,0.830950685,3.17805383,6.501289671,3.005682604,5.859788575,2.652537491,19.9
3.67822,0,18.1,0,0.77,5.362,96.2,2.1036,24,666,20.2,380.79,10.19,1.30242894,0,2.895911938,0,-0.261364764,1.67933704,4.566429358,0.743650163,3.17805383,6.501289671,3.005682604,5.942248042,2.321406847,20.8
4.22239,0,18.1,1,0.77,5.803,89,1.9047,24,666,20.2,353.04,14.64,1.440401318,0,2.895911938,1,-0.261364764,1.758375025,4.48863637,0.644324516,3.17805383,6.501289671,3.005682604,5.866581365,2.683757509,16.8
3.47428,0,18.1,1,0.718,8.78,82.9,1.9047,24,666,20.2,354.55,5.29,1.245387263,0,2.895911938,1,-0.33128571,2.172476408,4.417635062,0.644324516,3.17805383,6.501289671,3.005682604,5.87084938,1.665818246,21.9
4.55587,0,18.1,0,0.718,3.561,87.9,1.6132,24,666,20.2,354.7,7.12,1.516416511,0,2.895911938,0,-0.33128571,1.270041404,4.476199805,0.478219784,3.17805383,6.501289671,3.005682604,5.871272362,1.962907725,27.5
3.69695,0,18.1,0,0.718,4.963,91.4,1.7523,24,666,20.2,316.03,14,1.307508155,0,2.895911938,0,-0.33128571,1.602010397,4.515245478,0.560929211,3.17805383,6.501289671,3.005682604,5.755837146,2.63905733,21.9
13.5222,0,18.1,0,0.631,3.863,100,1.5106,24,666,20.2,131.42,13.33,2.604332779,0,2.895911938,0,-0.460449416,1.351444084,4.605170186,0.412506923,3.17805383,6.501289671,3.005682604,4.878398301,2.590017134,23.1
4.89822,0,18.1,0,0.631,4.97,100,1.3325,24,666,20.2,375.52,3.26,1.588871874,0,2.895911938,0,-0.460449416,1.60341984,4.605170186,0.287056877,3.17805383,6.501289671,3.005682604,5.928311732,1.181727195,50
5.66998,0,18.1,1,0.631,6.683,96.8,1.3567,24,666,20.2,375.33,3.73,1.73518559,0,2.895911938,1,-0.460449416,1.899566989,4.572646994,0.305055281,3.17805383,6.501289671,3.005682604,5.927805639,1.316408234,50
6.53876,0,18.1,1,0.631,7.016,97.5,1.2024,24,666,20.2,392.05,2.96,1.877747545,0,2.895911938,1,-0.460449416,1.948193255,4.579852378,0.184319559,3.17805383,6.501289671,3.005682604,5.971389383,1.085189268,50
9.2323,0,18.1,0,0.631,6.216,100,1.1691,24,666,20.2,366.15,9.53,2.222708205,0,2.895911938,0,-0.460449416,1.827126613,4.605170186,0.156234222,3.17805383,6.501289671,3.005682604,5.903043086,2.254444718,50
8.26725,0,18.1,1,0.668,5.875,89.6,1.1296,24,666,20.2,347.88,8.88,2.112301927,0,2.895911938,1,-0.403467105,1.77070606,4.49535532,0.121863588,3.17805383,6.501289671,3.005682604,5.851857593,2.183801557,50
11.1081,0,18.1,0,0.668,4.906,100,1.1742,24,666,20.2,396.9,34.77,2.407674572,0,2.895911938,0,-0.403467105,1.590458946,4.605170186,0.160587065,3.17805383,6.501289671,3.005682604,5.98368436,3.548754946,13.8
18.4982,0,18.1,0,0.668,4.138,100,1.137,24,666,20.2,396.9,37.97,2.91767343,0,2.895911938,0,-0.403467105,1.420212579,4.605170186,0.128393215,3.17805383,6.501289671,3.005682604,5.98368436,3.636796374,13.8
19.6091,0,18.1,0,0.671,7.313,97.9,1.3163,24,666,20.2,396.9,13.44,2.975993744,0,2.895911938,0,-0.398986142,1.989653586,4.58394655,0.27482477,3.17805383,6.501289671,3.005682604,5.98368436,2.598235335,15
15.288,0,18.1,0,0.671,6.649,93.3,1.3449,24,666,20.2,363.02,23.24,2.727068207,0,2.895911938,0,-0.398986142,1.894466467,4.535820108,0.296319661,3.17805383,6.501289671,3.005682604,5.894457929,3.145874932,13.9
9.82349,0,18.1,0,0.671,6.794,98.8,1.358,24,666,20.2,396.9,21.24,2.284776456,0,2.895911938,0,-0.398986142,1.91603987,4.593097605,0.306013029,3.17805383,6.501289671,3.005682604,5.98368436,3.055886196,13.3
23.6482,0,18.1,0,0.671,6.38,96.2,1.3861,24,666,20.2,396.9,23.69,3.163287002,0,2.895911938,0,-0.398986142,1.853168097,4.566429358,0.326494048,3.17805383,6.501289671,3.005682604,5.98368436,3.165053018,13.1
17.8667,0,18.1,0,0.671,6.223,100,1.3861,24,666,20.2,393.74,21.78,2.882938645,0,2.895911938,0,-0.398986142,1.828252106,4.605170186,0.326494048,3.17805383,6.501289671,3.005682604,5.975690793,3.080992118,10.2
88.9762,0,18.1,0,0.671,6.968,91.9,1.4165,24,666,20.2,396.9,17.21,4.488368918,0,2.895911938,0,-0.398986142,1.94132824,4.520701029,0.34818904,3.17805383,6.501289671,3.005682604,5.98368436,2.84549061,10.4
15.8744,0,18.1,0,0.671,6.545,99.1,1.5192,24,666,20.2,396.9,21.08,2.764707749,0,2.895911938,0,-0.398986142,1.878701399,4.596129441,0.418183881,3.17805383,6.501289671,3.005682604,5.98368436,3.048324724,10.9
9.18702,0,18.1,0,0.7,5.536,100,1.5804,24,666,20.2,396.9,23.6,2.217791618,0,2.895911938,0,-0.356674944,1.711272218,4.605170186,0.45767798,3.17805383,6.501289671,3.005682604,5.98368436,3.161246712,11.3
7.99248,0,18.1,0,0.7,5.52,100,1.5331,24,666,20.2,396.9,24.56,2.0785011,0,2.895911938,0,-0.356674944,1.70837786,4.605170186,0.427291829,3.17805383,6.501289671,3.005682604,5.98368436,3.201119103,12.3
20.0849,0,18.1,0,0.7,4.368,91.2,1.4395,24,666,20.2,285.83,30.63,2.999968289,0,2.895911938,0,-0.356674944,1.474305238,4.513054897,0.364295831,3.17805383,6.501289671,3.005682604,5.655397228,3.421979921,8.8
16.8118,0,18.1,0,0.7,5.277,98.1,1.4261,24,666,20.2,396.9,30.81,2.822081021,0,2.895911938,0,-0.356674944,1.663357754,4.585987367,0.354943446,3.17805383,6.501289671,3.005682604,5.98368436,3.427839313,7.2
24.3938,0,18.1,0,0.7,4.652,100,1.4672,24,666,20.2,396.9,28.28,3.194329002,0,2.895911938,0,-0.356674944,1.537297235,4.605170186,0.383355823,3.17805383,6.501289671,3.005682604,5.98368436,3.342154841,10.5
22.5971,0,18.1,0,0.7,5,89.5,1.5184,24,666,20.2,396.9,31.99,3.117821579,0,2.895911938,0,-0.356674944,1.609437912,4.494238625,0.417657149,3.17805383,6.501289671,3.005682604,5.98368436,3.465423354,7.4
14.3337,0,18.1,0,0.7,4.88,100,1.5895,24,666,20.2,372.92,30.62,2.662613408,0,2.895911938,0,-0.356674944,1.58514522,4.605170186,0.463419501,3.17805383,6.501289671,3.005682604,5.921363919,3.42165339,10.2
8.15174,0,18.1,0,0.7,5.39,98.9,1.7281,24,666,20.2,396.9,20.85,2.098231401,0,2.895911938,0,-0.356674944,1.684545385,4.594109239,0.547022539,3.17805383,6.501289671,3.005682604,5.98368436,3.037353948,11.5
6.96215,0,18.1,0,0.7,5.713,97,1.9265,24,666,20.2,394.43,17.11,1.940488335,0,2.895911938,0,-0.356674944,1.74274428,4.574710979,0.655704885,3.17805383,6.501289671,3.005682604,5.977441685,2.839663088,15.1
5.29305,0,18.1,0,0.7,6.051,82.5,2.1678,24,666,20.2,378.38,18.76,1.666394639,0,2.895911938,0,-0.356674944,1.800223548,4.412798293,0.773712828,3.17805383,6.501289671,3.005682604,5.935898982,2.931726944,23.2
11.5779,0,18.1,0,0.7,5.036,97,1.77,24,666,20.2,396.9,25.68,2.449098109,0,2.895911938,0,-0.356674944,1.616612116,4.574710979,0.570979547,3.17805383,6.501289671,3.005682604,5.98368436,3.245712479,9.7
8.64476,0,18.1,0,0.693,6.193,92.6,1.7912,24,666,20.2,396.9,15.17,2.156953357,0,2.895911938,0,-0.36672528,1.823419622,4.528289142,0.582885786,3.17805383,6.501289671,3.005682604,5.98368436,2.719319793,13.8
13.3598,0,18.1,0,0.693,5.887,94.7,1.7821,24,666,20.2,396.9,16.35,2.592250198,0,2.895911938,0,-0.36672528,1.77274653,4.550714,0.577792444,3.17805383,6.501289671,3.005682604,5.98368436,2.794227897,12.7
8.71675,0,18.1,0,0.693,6.471,98.8,1.7257,24,666,20.2,391.98,17.12,2.165246462,0,2.895911938,0,-0.36672528,1.867330656,4.593097605,0.545632765,3.17805383,6.501289671,3.005682604,5.971210818,2.840247371,13.1
5.87205,0,18.1,0,0.693,6.405,96,1.6768,24,666,20.2,396.9,19.37,1.770203806,0,2.895911938,0,-0.36672528,1.857078935,4.564348191,0.516887215,3.17805383,6.501289671,3.005682604,5.98368436,2.963725477,12.5
7.67202,0,18.1,0,0.693,5.747,98.9,1.6334,24,666,20.2,393.1,19.92,2.037579944,0,2.895911938,0,-0.36672528,1.74867798,4.594109239,0.490663732,3.17805383,6.501289671,3.005682604,5.974064032,2.991724252,8.5
38.3518,0,18.1,0,0.693,5.453,100,1.4896,24,666,20.2,396.9,30.59,3.646801463,0,2.895911938,0,-0.36672528,1.696165916,4.605170186,0.398507628,3.17805383,6.501289671,3.005682604,5.98368436,3.420673158,5
9.91655,0,18.1,0,0.693,5.852,77.8,1.5004,24,666,20.2,338.16,29.97,2.294205079,0,2.895911938,0,-0.36672528,1.766783483,4.354141431,0.405731739,3.17805383,6.501289671,3.005682604,5.823519156,3.400196881,6.3
25.0461,0,18.1,0,0.693,5.987,100,1.5888,24,666,20.2,396.9,26.77,3.220718127,0,2.895911938,0,-0.36672528,1.789590452,4.605170186,0.462979014,3.17805383,6.501289671,3.005682604,5.98368436,3.287281858,5.6
14.2362,0,18.1,0,0.693,6.343,100,1.5741,24,666,20.2,396.9,20.32,2.655788016,0,2.895911938,0,-0.36672528,1.847351843,4.605170186,0.45368368,3.17805383,6.501289671,3.005682604,5.98368436,3.011605623,7.2
9.59571,0,18.1,0,0.693,6.404,100,1.639,24,666,20.2,376.11,20.31,2.261316124,0,2.895911938,0,-0.36672528,1.856922795,4.605170186,0.4940863,3.17805383,6.501289671,3.005682604,5.929881654,3.011113376,12.1
24.8017,0,18.1,0,0.693,5.349,96,1.7028,24,666,20.2,396.9,19.77,3.210912199,0,2.895911938,0,-0.36672528,1.676909628,4.564348191,0.532273955,3.17805383,6.501289671,3.005682604,5.98368436,2.984165637,8.3
41.5292,0,18.1,0,0.693,5.531,85.4,1.6074,24,666,20.2,329.46,27.38,3.726396794,0,2.895911938,0,-0.36672528,1.710368631,4.447346101,0.474617967,3.17805383,6.501289671,3.005682604,5.797454951,3.30981282,8.5
67.9208,0,18.1,0,0.693,5.683,100,1.4254,24,666,20.2,384.97,22.98,4.21834232,0,2.895911938,0,-0.36672528,1.737479262,4.605170186,0.354452476,3.17805383,6.501289671,3.005682604,5.953165409,3.134624272,5
20.7162,0,18.1,0,0.659,4.138,100,1.1781,24,666,20.2,370.22,23.34,3.030916003,0,2.895911938,0,-0.417031744,1.420212579,4.605170186,0.163902971,3.17805383,6.501289671,3.005682604,5.914097424,3.150168627,11.9
11.9511,0,18.1,0,0.659,5.608,100,1.2852,24,666,20.2,332.09,12.13,2.480823324,0,2.895911938,0,-0.417031744,1.72419415,4.605170186,0.250914348,3.17805383,6.501289671,3.005682604,5.805406017,2.495681723,27.9
7.40389,0,18.1,0,0.597,5.617,97.9,1.4547,24,666,20.2,314.64,26.4,2.002005538,0,2.895911938,0,-0.515838166,1.725797714,4.58394655,0.374799694,3.17805383,6.501289671,3.005682604,5.751429128,3.27336401,17.2
14.4383,0,18.1,0,0.597,6.852,100,1.4655,24,666,20.2,179.36,19.78,2.669884398,0,2.895911938,0,-0.515838166,1.92454058,4.605170186,0.382196481,3.17805383,6.501289671,3.005682604,5.189394959,2.984671326,27.5
51.1358,0,18.1,0,0.597,5.757,100,1.413,24,666,20.2,2.6,10.11,3.934484839,0,2.895911938,0,-0.515838166,1.750416506,4.605170186,0.345715104,3.17805383,6.501289671,3.005682604,0.955511445,2.313525033,15
14.0507,0,18.1,0,0.597,6.657,100,1.5275,24,666,20.2,35.05,21.22,2.642672217,0,2.895911938,0,-0.515838166,1.895668933,4.605170186,0.423632412,3.17805383,6.501289671,3.005682604,3.556775613,3.054944133,17.2
18.811,0,18.1,0,0.597,4.628,100,1.5539,24,666,20.2,28.79,34.37,2.934441805,0,2.895911938,0,-0.515838166,1.532124809,4.605170186,0.4407679,3.17805383,6.501289671,3.005682604,3.360028105,3.537184091,17.9
28.6558,0,18.1,0,0.597,5.155,100,1.5894,24,666,20.2,210.97,20.08,3.355355866,0,2.895911938,0,-0.515838166,1.639967117,4.605170186,0.463356587,3.17805383,6.501289671,3.005682604,5.351715943,2.999724295,16.3
45.7461,0,18.1,0,0.693,4.519,100,1.6582,24,666,20.2,88.27,36.98,3.823106542,0,2.895911938,0,-0.36672528,1.50829073,4.605170186,0.505732677,3.17805383,6.501289671,3.005682604,4.480400299,3.610377226,7
18.0846,0,18.1,0,0.679,6.434,100,1.8347,24,666,20.2,27.25,29.05,2.895060747,0,2.895911938,0,-0.387134151,1.861596429,4.605170186,0.60688098,3.17805383,6.501289671,3.005682604,3.305053521,3.369018483,7.2
10.8342,0,18.1,0,0.679,6.782,90.8,1.8195,24,666,20.2,21.57,25.79,2.382707797,0,2.895911938,0,-0.387134151,1.914272044,4.508659286,0.598561738,3.17805383,6.501289671,3.005682604,3.07130346,3.24998682,7.5
25.9406,0,18.1,0,0.679,5.304,89.1,1.6475,24,666,20.2,127.36,26.64,3.255809309,0,2.895911938,0,-0.387134151,1.668461253,4.489759334,0.499258987,3.17805383,6.501289671,3.005682604,4.847017722,3.282413846,10.4
73.5341,0,18.1,0,0.679,5.957,100,1.8026,24,666,20.2,16.45,20.62,4.297749244,0,2.895911938,0,-0.387134151,1.784566999,4.605170186,0.589230067,3.17805383,6.501289671,3.005682604,2.800325477,3.026261479,8.8
11.8123,0,18.1,0,0.718,6.824,76.5,1.794,24,666,20.2,48.45,22.74,2.469141361,0,2.895911938,0,-0.33128571,1.92044581,4.337290741,0.584447764,3.17805383,6.501289671,3.005682604,3.880532338,3.124125488,8.4
11.0874,0,18.1,0,0.718,6.411,100,1.8589,24,666,20.2,318.75,15.02,2.405809328,0,2.895911938,0,-0.33128571,1.858015265,4.605170186,0.619984915,3.17805383,6.501289671,3.005682604,5.764407096,2.709382646,16.7
7.02259,0,18.1,0,0.718,6.006,95.3,1.8746,24,666,20.2,319.98,15.7,1.949132096,0,2.895911938,0,-0.33128571,1.79275897,4.557029811,0.628395303,3.17805383,6.501289671,3.005682604,5.768258494,2.753660712,14.2
12.0482,0,18.1,0,0.614,5.648,87.6,1.9512,24,666,20.2,291.55,14.1,2.488915271,0,2.895911938,0,-0.487760351,1.7313015,4.472780998,0.668444568,3.17805383,6.501289671,3.005682604,5.675211518,2.646174797,20.8
7.05042,0,18.1,0,0.614,6.103,85.1,2.0218,24,666,20.2,2.52,23.29,1.95308719,0,2.895911938,0,-0.487760351,1.808780454,4.443827036,0.703988204,3.17805383,6.501289671,3.005682604,0.924258902,3.148024084,13.4
8.79212,0,18.1,0,0.584,5.565,70.6,2.0635,24,666,20.2,3.65,17.16,2.173855866,0,2.895911938,0,-0.537854296,1.716496985,4.257030144,0.72440357,3.17805383,6.501289671,3.005682604,1.294727168,2.842581094,11.7
15.8603,0,18.1,0,0.679,5.896,95.4,1.9096,24,666,20.2,7.68,24.39,2.763819132,0,2.895911938,0,-0.387134151,1.774274155,4.558078578,0.646893796,3.17805383,6.501289671,3.005682604,2.038619547,3.194173212,8.3
12.2472,0,18.1,0,0.584,5.837,59.7,1.9976,24,666,20.2,24.65,15.69,2.505297339,0,2.895911938,0,-0.537854296,1.764216966,4.08933202,0.69194646,3.17805383,6.501289671,3.005682604,3.2047769,2.753023567,10.2
37.6619,0,18.1,0,0.679,6.202,78.7,1.8629,24,666,20.2,18.82,14.52,3.628648973,0,2.895911938,0,-0.387134151,1.824871821,4.365643155,0.622134413,3.17805383,6.501289671,3.005682604,2.934920134,2.675527009,10.9
7.36711,0,18.1,0,0.679,6.193,78.1,1.9356,24,666,20.2,96.73,21.52,1.997025499,0,2.895911938,0,-0.387134151,1.823419622,4.357990057,0.660417356,3.17805383,6.501289671,3.005682604,4.571923592,3.068982735,11
9.33889,0,18.1,0,0.679,6.38,95.6,1.9682,24,666,20.2,60.72,24.08,2.234187401,0,2.895911938,0,-0.387134151,1.853168097,4.56017282,0.677119419,3.17805383,6.501289671,3.005682604,4.106273133,3.18138162,9.5
8.49213,0,18.1,0,0.584,6.348,86.1,2.0527,24,666,20.2,83.45,17.64,2.139139852,0,2.895911938,0,-0.537854296,1.848139803,4.455509411,0.719156,3.17805383,6.501289671,3.005682604,4.42424765,2.870169051,14.5
10.0623,0,18.1,0,0.584,6.833,94.3,2.0882,24,666,20.2,81.33,19.69,2.308795767,0,2.895911938,0,-0.537854296,1.921763816,4.54648119,0.736302451,3.17805383,6.501289671,3.005682604,4.398514952,2.980110893,14.1
6.44405,0,18.1,0,0.584,6.425,74.8,2.2004,24,666,20.2,97.95,12.03,1.863157224,0,2.895911938,0,-0.537854296,1.860196631,4.314817885,0.788639162,3.17805383,6.501289671,3.005682604,4.584457144,2.48740353,16.1
5.58107,0,18.1,0,0.713,6.436,87.9,2.3158,24,666,20.2,100.19,16.22,1.719380514,0,2.895911938,0,-0.338273859,1.861907229,4.476199805,0.8397552,3.17805383,6.501289671,3.005682604,4.607068383,2.786245049,14.3
13.9134,0,18.1,0,0.713,6.208,95,2.2222,24,666,20.2,100.63,15.17,2.632852405,0,2.895911938,0,-0.338273859,1.825838783,4.553876892,0.798497696,3.17805383,6.501289671,3.005682604,4.611450424,2.719319793,11.7
11.1604,0,18.1,0,0.74,6.629,94.6,2.1247,24,666,20.2,109.85,23.27,2.412371799,0,2.895911938,0,-0.301105093,1.891453963,4.549657476,0.753630616,3.17805383,6.501289671,3.005682604,4.699115799,3.147164977,13.4
14.4208,0,18.1,0,0.74,6.461,93.3,2.0026,24,666,20.2,27.49,18.05,2.668671609,0,2.895911938,0,-0.301105093,1.865784105,4.535820108,0.694446336,3.17805383,6.501289671,3.005682604,3.313822302,2.893145685,9.6
15.1772,0,18.1,0,0.74,6.152,100,1.9142,24,666,20.2,9.32,26.45,2.719794302,0,2.895911938,0,-0.301105093,1.816777232,4.605170186,0.649299781,3.17805383,6.501289671,3.005682604,2.232162629,3.275256158,8.7
13.6781,0,18.1,0,0.74,5.935,87.9,1.8206,24,666,20.2,68.95,34.02,2.615796014,0,2.895911938,0,-0.301105093,1.780867028,4.476199805,0.599166117,3.17805383,6.501289671,3.005682604,4.233381604,3.526948587,8.4
9.39063,0,18.1,0,0.74,5.627,93.9,1.8172,24,666,20.2,396.9,22.88,2.239712384,0,2.895911938,0,-0.301105093,1.72757644,4.542230386,0.597296855,3.17805383,6.501289671,3.005682604,5.98368436,3.130263167,12.8
22.0511,0,18.1,0,0.74,5.818,92.4,1.8662,24,666,20.2,391.45,22.11,3.093362487,0,2.895911938,0,-0.301105093,1.76095656,4.526126979,0.623904278,3.17805383,6.501289671,3.005682604,5.969857793,3.096029995,10.5
9.72418,0,18.1,0,0.74,6.406,97.2,2.0651,24,666,20.2,385.96,19.52,2.274615567,0,2.895911938,0,-0.301105093,1.857235051,4.576770711,0.725178651,3.17805383,6.501289671,3.005682604,5.955733737,2.971439581,17.1
5.66637,0,18.1,0,0.74,6.219,100,2.0048,24,666,20.2,395.69,16.59,1.734548701,0,2.895911938,0,-0.301105093,1.827609122,4.605170186,0.695544305,3.17805383,6.501289671,3.005682604,5.980631076,2.808800104,18.4
9.96654,0,18.1,0,0.74,6.485,100,1.9784,24,666,20.2,386.73,18.85,2.299233483,0,2.895911938,0,-0.301105093,1.869491818,4.605170186,0.682288437,3.17805383,6.501289671,3.005682604,5.957726775,2.936512914,15.4
12.8023,0,18.1,0,0.74,5.854,96.6,1.8956,24,666,20.2,240.52,23.79,2.549624842,0,2.895911938,0,-0.301105093,1.767125188,4.570578741,0.639535411,3.17805383,6.501289671,3.005682604,5.482803246,3.169265324,10.8
10.6718,0,18.1,0,0.74,6.459,94.8,1.9879,24,666,20.2,43.06,23.98,2.367604748,0,2.895911938,0,-0.301105093,1.865474507,4.551769409,0.687078805,3.17805383,6.501289671,3.005682604,3.762594492,3.17722015,11.8
6.28807,0,18.1,0,0.74,6.341,96.4,2.072,24,666,20.2,318.01,17.79,1.838654187,0,2.895911938,0,-0.301105093,1.847036485,4.568506202,0.728514324,3.17805383,6.501289671,3.005682604,5.762082829,2.878636502,14.9
9.92485,0,18.1,0,0.74,6.251,96.6,2.198,24,666,20.2,388.52,16.44,2.295041713,0,2.895911938,0,-0.301105093,1.832741451,4.570578741,0.787547856,3.17805383,6.501289671,3.005682604,5.962344649,2.79971739,12.6
9.32909,0,18.1,0,0.713,6.185,98.7,2.2616,24,666,20.2,396.9,18.13,2.233137475,0,2.895911938,0,-0.338273859,1.822127006,4.592084946,0.816072527,3.17805383,6.501289671,3.005682604,5.98368436,2.897568025,14.1
7.52601,0,18.1,0,0.713,6.417,98.3,2.185,24,666,20.2,304.21,19.31,2.018365021,0,2.895911938,0,-0.338273859,1.858950719,4.588024027,0.781615829,3.17805383,6.501289671,3.005682604,5.717718252,2.960623096,13
6.71772,0,18.1,0,0.713,6.749,92.6,2.3236,24,666,20.2,0.32,17.44,1.904748811,0,2.895911938,0,-0.338273859,1.909394346,4.528289142,0.843117707,3.17805383,6.501289671,3.005682604,-1.139434283,2.858766418,13.4
5.44114,0,18.1,0,0.713,6.655,98.2,2.3552,24,666,20.2,355.29,17.73,1.693988598,0,2.895911938,0,-0.338273859,1.895368452,4.587006215,0.85662565,3.17805383,6.501289671,3.005682604,5.872934357,2.87525812,15.2
5.09017,0,18.1,0,0.713,6.297,91.8,2.3682,24,666,20.2,385.09,17.27,1.627311229,0,2.895911938,0,-0.338273859,1.84007333,4.519612298,0.862130173,3.17805383,6.501289671,3.005682604,5.953477073,2.848970892,16.1
