cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,log10_ln_cement,log10_ln_blast_furnace_slag,log10_ln_fly_ash,log10_ln_water,log10_ln_superplasticizer,log10_ln_coarse_aggregate,log10_ln_fine_aggregate ,log10_ln_age,concrete_compressive_strength
349,0,0,192,0,1047,806,3,5.855071922,0,0,5.257495372,0,6.953684211,6.692083743,1.098612289,2.542825427,0,0,2.283301229,0,3.019946682,2.906335042,0.477121255,14.99
331,0,0,192,0,978,825,3,5.802118375,0,0,5.257495372,0,6.88550967,6.715383386,1.098612289,2.519827994,0,0,2.283301229,0,2.990338855,2.916453949,0.477121255,13.52
382,0,0,186,0,1047,739,7,5.945420609,0,0,5.225746674,0,6.953684211,6.605297921,1.945910149,2.582063363,0,0,2.269512944,0,3.019946682,2.868644438,0.84509804,24
382,0,0,186,0,1047,739,28,5.945420609,0,0,5.225746674,0,6.953684211,6.605297921,3.33220451,2.582063363,0,0,2.269512944,0,3.019946682,2.868644438,1.447158031,37.42
382,0,0,186,0,1111,784,7,5.945420609,0,0,5.225746674,0,7.01301579,6.66440902,1.945910149,2.582063363,0,0,2.269512944,0,3.045714059,2.894316063,0.84509804,11.47
281,0,0,186,0,1104,774,28,5.638354669,0,0,5.225746674,0,7.006695227,6.651571874,3.33220451,2.44870632,0,0,2.269512944,0,3.042969073,2.888740961,1.447158031,22.44
339,0,0,185,0,1069,754,7,5.826000107,0,0,5.220355825,0,6.974478911,6.625392368,1.945910149,2.530199698,0,0,2.267171728,0,3.028977705,2.877371346,0.84509804,21.16
339,0,0,185,0,1069,754,28,5.826000107,0,0,5.220355825,0,6.974478911,6.625392368,3.33220451,2.530199698,0,0,2.267171728,0,3.028977705,2.877371346,1.447158031,31.84
295,0,0,185,0,1069,769,7,5.686975356,0,0,5.220355825,0,6.974478911,6.64509097,1.945910149,2.469822016,0,0,2.267171728,0,3.028977705,2.88592634,0.84509804,14.8
295,0,0,185,0,1069,769,28,5.686975356,0,0,5.220355825,0,6.974478911,6.64509097,3.33220451,2.469822016,0,0,2.267171728,0,3.028977705,2.88592634,1.447158031,25.18
238,0,0,185,0,1118,789,28,5.472270674,0,0,5.220355825,0,7.019296654,6.670766321,3.33220451,2.376576957,0,0,2.267171728,0,3.048441804,2.897077003,1.447158031,17.54
296,0,0,192,0,1085,765,7,5.690359454,0,0,5.257495372,0,6.989335266,6.639875834,1.945910149,2.471291711,0,0,2.283301229,0,3.035429738,2.883661435,0.84509804,14.2
296,0,0,192,0,1085,765,28,5.690359454,0,0,5.257495372,0,6.989335266,6.639875834,3.33220451,2.471291711,0,0,2.283301229,0,3.035429738,2.883661435,1.447158031,21.65
296,0,0,192,0,1085,765,90,5.690359454,0,0,5.257495372,0,6.989335266,6.639875834,4.49980967,2.471291711,0,0,2.283301229,0,3.035429738,2.883661435,1.954242509,29.39
331,0,0,192,0,879,825,3,5.802118375,0,0,5.257495372,0,6.778784898,6.715383386,1.098612289,2.519827994,0,0,2.283301229,0,2.943988875,2.916453949,0.477121255,13.52
331,0,0,192,0,978,825,7,5.802118375,0,0,5.257495372,0,6.88550967,6.715383386,1.945910149,2.519827994,0,0,2.283301229,0,2.990338855,2.916453949,0.84509804,16.26
331,0,0,192,0,978,825,28,5.802118375,0,0,5.257495372,0,6.88550967,6.715383386,3.33220451,2.519827994,0,0,2.283301229,0,2.990338855,2.916453949,1.447158031,31.45
331,0,0,192,0,978,825,90,5.802118375,0,0,5.257495372,0,6.88550967,6.715383386,4.49980967,2.519827994,0,0,2.283301229,0,2.990338855,2.916453949,1.954242509,37.23
349,0,0,192,0,1047,806,7,5.855071922,0,0,5.257495372,0,6.953684211,6.692083743,1.945910149,2.542825427,0,0,2.283301229,0,3.019946682,2.906335042,0.84509804,18.13
349,0,0,192,0,1047,806,28,5.855071922,0,0,5.257495372,0,6.953684211,6.692083743,3.33220451,2.542825427,0,0,2.283301229,0,3.019946682,2.906335042,1.447158031,32.72
349,0,0,192,0,1047,806,90,5.855071922,0,0,5.257495372,0,6.953684211,6.692083743,4.49980967,2.542825427,0,0,2.283301229,0,3.019946682,2.906335042,1.954242509,39.49
349,0,0,192,0,1047,806,180,5.855071922,0,0,5.257495372,0,6.953684211,6.692083743,5.192956851,2.542825427,0,0,2.283301229,0,3.019946682,2.906335042,2.255272505,41.05
349,0,0,192,0,1047,806,360,5.855071922,0,0,5.257495372,0,6.953684211,6.692083743,5.886104031,2.542825427,0,0,2.283301229,0,3.019946682,2.906335042,2.556302501,42.13
302,0,0,203,0,974,817,14,5.710427017,0,0,5.313205979,0,6.881411304,6.705639095,2.63905733,2.480006943,0,0,2.307496038,0,2.988558957,2.912222057,1.146128036,18.13
302,0,0,203,0,974,817,180,5.710427017,0,0,5.313205979,0,6.881411304,6.705639095,5.192956851,2.480006943,0,0,2.307496038,0,2.988558957,2.912222057,2.255272505,26.74
525,0,0,189,0,1125,613,180,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,5.192956851,2.720159303,0,0,2.276461804,0,3.051152522,2.787460475,2.255272505,61.92
500,0,0,200,0,1125,613,90,6.214608098,0,0,5.298317367,0,7.025538315,6.418364936,4.49980967,2.698970004,0,0,2.301029996,0,3.051152522,2.787460475,1.954242509,47.22
500,0,0,200,0,1125,613,180,6.214608098,0,0,5.298317367,0,7.025538315,6.418364936,5.192956851,2.698970004,0,0,2.301029996,0,3.051152522,2.787460475,2.255272505,51.04
500,0,0,200,0,1125,613,270,6.214608098,0,0,5.298317367,0,7.025538315,6.418364936,5.598421959,2.698970004,0,0,2.301029996,0,3.051152522,2.787460475,2.431363764,55.16
540,0,0,173,0,1125,613,3,6.29156914,0,0,5.153291594,0,7.025538315,6.418364936,1.098612289,2.73239376,0,0,2.238046103,0,3.051152522,2.787460475,0.477121255,41.64
252,0,0,185,0,1111,784,7,5.529429088,0,0,5.220355825,0,7.01301579,6.66440902,1.945910149,2.401400541,0,0,2.267171728,0,3.045714059,2.894316063,0.84509804,13.71
252,0,0,185,0,1111,784,28,5.529429088,0,0,5.220355825,0,7.01301579,6.66440902,3.33220451,2.401400541,0,0,2.267171728,0,3.045714059,2.894316063,1.447158031,19.69
339,0,0,185,0,1060,754,28,5.826000107,0,0,5.220355825,0,6.966024187,6.625392368,3.33220451,2.530199698,0,0,2.267171728,0,3.025305865,2.877371346,1.447158031,31.65
393,0,0,192,0,940,758,3,5.973809612,0,0,5.257495372,0,6.845879875,6.630683386,1.098612289,2.59439255,0,0,2.283301229,0,2.973127854,2.879669206,0.477121255,19.11
393,0,0,192,0,940,758,28,5.973809612,0,0,5.257495372,0,6.845879875,6.630683386,3.33220451,2.59439255,0,0,2.283301229,0,2.973127854,2.879669206,1.447158031,39.58
393,0,0,192,0,940,758,90,5.973809612,0,0,5.257495372,0,6.845879875,6.630683386,4.49980967,2.59439255,0,0,2.283301229,0,2.973127854,2.879669206,1.954242509,48.79
382,0,0,185,0,1047,739,7,5.945420609,0,0,5.220355825,0,6.953684211,6.605297921,1.945910149,2.582063363,0,0,2.267171728,0,3.019946682,2.868644438,0.84509804,24
382,0,0,185,0,1047,739,28,5.945420609,0,0,5.220355825,0,6.953684211,6.605297921,3.33220451,2.582063363,0,0,2.267171728,0,3.019946682,2.868644438,1.447158031,37.42
252,0,0,186,0,1111,784,7,5.529429088,0,0,5.225746674,0,7.01301579,6.66440902,1.945910149,2.401400541,0,0,2.269512944,0,3.045714059,2.894316063,0.84509804,11.47
252,0,0,185,0,1111,784,28,5.529429088,0,0,5.220355825,0,7.01301579,6.66440902,3.33220451,2.401400541,0,0,2.267171728,0,3.045714059,2.894316063,1.447158031,19.69
310,0,0,192,0,970,850,7,5.736572297,0,0,5.257495372,0,6.877296071,6.745236349,1.945910149,2.491361694,0,0,2.283301229,0,2.986771734,2.929418926,0.84509804,14.99
310,0,0,192,0,970,850,28,5.736572297,0,0,5.257495372,0,6.877296071,6.745236349,3.33220451,2.491361694,0,0,2.283301229,0,2.986771734,2.929418926,1.447158031,27.92
310,0,0,192,0,970,850,90,5.736572297,0,0,5.257495372,0,6.877296071,6.745236349,4.49980967,2.491361694,0,0,2.283301229,0,2.986771734,2.929418926,1.954242509,34.68
310,0,0,192,0,970,850,180,5.736572297,0,0,5.257495372,0,6.877296071,6.745236349,5.192956851,2.491361694,0,0,2.283301229,0,2.986771734,2.929418926,2.255272505,37.33
310,0,0,192,0,970,850,360,5.736572297,0,0,5.257495372,0,6.877296071,6.745236349,5.886104031,2.491361694,0,0,2.283301229,0,2.986771734,2.929418926,2.556302501,38.11
525,0,0,189,0,1125,613,3,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,1.098612289,2.720159303,0,0,2.276461804,0,3.051152522,2.787460475,0.477121255,33.8
525,0,0,189,0,1125,613,7,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,1.945910149,2.720159303,0,0,2.276461804,0,3.051152522,2.787460475,0.84509804,42.42
525,0,0,189,0,1125,613,14,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,2.63905733,2.720159303,0,0,2.276461804,0,3.051152522,2.787460475,1.146128036,48.4
525,0,0,189,0,1125,613,28,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,3.33220451,2.720159303,0,0,2.276461804,0,3.051152522,2.787460475,1.447158031,55.94
525,0,0,189,0,1125,613,90,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,4.49980967,2.720159303,0,0,2.276461804,0,3.051152522,2.787460475,1.954242509,58.78
525,0,0,189,0,1125,613,270,6.263398263,0,0,5.241747015,0,7.025538315,6.418364936,5.598421959,2.720159303,0,0,2.276461804,0,3.051152522,2.787460475,2.431363764,67.11
322,0,0,203,0,974,800,14,5.774551546,0,0,5.313205979,0,6.881411304,6.684611728,2.63905733,2.507855872,0,0,2.307496038,0,2.988558957,2.903089987,1.146128036,20.77
322,0,0,203,0,974,800,28,5.774551546,0,0,5.313205979,0,6.881411304,6.684611728,3.33220451,2.507855872,0,0,2.307496038,0,2.988558957,2.903089987,1.447158031,25.18
322,0,0,203,0,974,800,180,5.774551546,0,0,5.313205979,0,6.881411304,6.684611728,5.192956851,2.507855872,0,0,2.307496038,0,2.988558957,2.903089987,2.255272505,29.59
302,0,0,203,0,974,817,28,5.710427017,0,0,5.313205979,0,6.881411304,6.705639095,3.33220451,2.480006943,0,0,2.307496038,0,2.988558957,2.912222057,1.447158031,21.75
397,0,0,185,0,1040,734,28,5.983936281,0,0,5.220355825,0,6.946975992,6.598509029,3.33220451,2.598790507,0,0,2.267171728,0,3.017033339,2.86569606,1.447158031,39.09
480,0,0,192,0,936,721,3,6.173786104,0,0,5.257495372,0,6.841615476,6.580639137,1.098612289,2.681241237,0,0,2.283301229,0,2.971275849,2.857935265,0.477121255,24.39
522,0,0,146,0,896,896,7,6.257667588,0,0,4.983606622,0,6.797940413,6.797940413,1.945910149,2.717670503,0,0,2.164352856,0,2.95230801,2.95230801,0.84509804,50.51
522,0,0,146,0,896,896,28,6.257667588,0,0,4.983606622,0,6.797940413,6.797940413,3.33220451,2.717670503,0,0,2.164352856,0,2.95230801,2.95230801,1.447158031,74.99
273,105,82,210,9,904,680,28,5.609471795,4.65396035,4.406719247,5.347107531,2.197224577,6.80682936,6.522092798,3.33220451,2.436162647,2.021189299,1.913813852,2.322219295,0.954242509,2.95616843,2.832508913,1.447158031,37.17
162,190,148,179,19,838,741,28,5.087596335,5.247024072,4.997212274,5.187385806,2.944438979,6.7310181,6.608000625,3.33220451,2.209515015,2.278753601,2.170261715,2.252853031,1.278753601,2.923244019,2.869818208,1.447158031,33.76
154,144,112,220,10,923,658,28,5.036952602,4.9698133,4.718498871,5.393627546,2.302585093,6.827629235,6.489204931,3.33220451,2.187520721,2.158362492,2.049218023,2.342422681,1,2.965201701,2.818225894,1.447158031,16.5
147,115,89,202,9,860,829,28,4.990432587,4.744932128,4.48863637,5.308267697,2.197224577,6.756932389,6.720220155,3.33220451,2.167317335,2.06069784,1.949390007,2.305351369,0.954242509,2.934498451,2.918554531,1.447158031,19.99
152,178,139,168,18,944,695,28,5.023880521,5.18178355,4.934473933,5.123963979,2.890371758,6.850126166,6.543911846,3.33220451,2.181843588,2.250420002,2.1430148,2.225309282,1.255272505,2.974971994,2.841984805,1.447158031,36.35
310,143,111,168,22,914,651,28,5.736572297,4.96284463,4.709530201,5.123963979,3.091042453,6.817830571,6.478509642,3.33220451,2.491361694,2.155336037,2.045322979,2.225309282,1.342422681,2.960946196,2.813580989,1.447158031,33.69
144,0,175,158,18,943,844,28,4.9698133,0,5.164785974,5.062595033,2.890371758,6.849066283,6.738152495,3.33220451,2.158362492,0,2.243038049,2.198657087,1.255272505,2.974511693,2.926342447,1.447158031,15.42
304,140,0,214,6,895,722,28,5.717027701,4.941642423,0,5.365976015,1.791759469,6.796823718,6.582025139,3.33220451,2.482873584,2.146128036,0,2.330413773,0.77815125,2.951823035,2.858537198,1.447158031,33.42
374,0,0,190,7,1013,730,28,5.924255797,0,0,5.247024072,1.945910149,6.920671504,6.593044534,3.33220451,2.572871602,0,0,2.278753601,0.84509804,3.005609445,2.86332286,1.447158031,39.05
159,149,116,175,15,953,720,28,5.068904202,5.003946306,4.753590191,5.164785974,2.708050201,6.859614904,6.579251212,3.33220451,2.201397124,2.173186268,2.064457989,2.243038049,1.176091259,2.979092901,2.857332496,1.447158031,27.68
153,239,0,200,6,1002,684,28,5.030437921,5.476463552,0,5.298317367,1.791759469,6.909753282,6.527957918,3.33220451,2.184691431,2.378397901,0,2.301029996,0.77815125,3.000867722,2.835056102,1.447158031,26.86
310,143,0,168,10,914,804,28,5.736572297,4.96284463,0,5.123963979,2.302585093,6.817830571,6.689599269,3.33220451,2.491361694,2.155336037,0,2.225309282,1,2.960946196,2.905256049,1.447158031,45.3
305,0,100,196,10,959,705,28,5.720311777,0,4.605170186,5.278114659,2.302585093,6.865891075,6.558197803,3.33220451,2.484299839,0,2,2.292256071,1,2.981818607,2.848189117,1.447158031,30.12
151,0,184,167,12,991,772,28,5.017279837,0,5.214935758,5.117993812,2.48490665,6.898714534,6.64898455,3.33220451,2.178976947,0,2.264817823,2.222716471,1.079181246,2.996073654,2.8876173,1.447158031,15.57
142,167,130,174,11,883,785,28,4.955827058,5.117993812,4.86753445,5.159055299,2.397895273,6.783325201,6.665683718,3.33220451,2.152288344,2.222716471,2.113943352,2.240549248,1.041392685,2.945960704,2.894869657,1.447158031,44.61
298,137,107,201,6,878,655,28,5.697093487,4.919980926,4.672828834,5.303304908,1.791759469,6.777646594,6.484635236,3.33220451,2.474216264,2.136720567,2.029383778,2.303196057,0.77815125,2.943494516,2.8162413,1.447158031,53.52
321,164,0,190,5,870,774,28,5.771441123,5.099866428,0,5.247024072,1.609437912,6.768493212,6.651571874,3.33220451,2.506505032,2.214843848,0,2.278753601,0.698970004,2.939519253,2.888740961,1.447158031,57.21
366,187,0,191,7,824,757,28,5.902633333,5.231108617,0,5.252273428,1.945910149,6.71417053,6.629363253,3.33220451,2.563481085,2.271841607,0,2.281033367,0.84509804,2.915927212,2.87909588,1.447158031,65.91
280,129,100,172,9,825,805,28,5.634789603,4.859812404,4.605170186,5.147494477,2.197224577,6.715383386,6.690842277,3.33220451,2.447158031,2.11058971,2,2.235528447,0.954242509,2.916453949,2.90579588,1.447158031,52.82
252,97,76,194,8,835,821,28,5.529429088,4.574710979,4.33073334,5.267858159,2.079441542,6.727431725,6.710523109,3.33220451,2.401400541,1.986771734,1.880813592,2.28780173,0.903089987,2.921686475,2.914343157,1.447158031,33.4
165,0,150,182,12,1023,729,28,5.105945474,0,5.010635294,5.204006687,2.48490665,6.930494766,6.591673732,3.33220451,2.217483944,0,2.176091259,2.260071388,1.079181246,3.009875634,2.862727528,1.447158031,18.03
156,243,0,180,11,1022,698,28,5.049856007,5.493061443,0,5.192956851,2.397895273,6.929516771,6.548219103,3.33220451,2.193124598,2.385606274,0,2.255272505,1.041392685,3.009450896,2.843855423,1.447158031,37.36
160,188,146,203,11,829,710,28,5.075173815,5.236441963,4.983606622,5.313205979,2.397895273,6.720220155,6.56526497,3.33220451,2.204119983,2.274157849,2.164352856,2.307496038,1.041392685,2.918554531,2.851258349,1.447158031,32.84
298,0,107,186,6,879,815,28,5.697093487,0,4.672828834,5.225746674,1.791759469,6.778784898,6.703188113,3.33220451,2.474216264,0,2.029383778,2.269512944,0.77815125,2.943988875,2.911157609,1.447158031,42.64
318,0,126,210,6,861,737,28,5.762051383,0,4.836281907,5.347107531,1.791759469,6.758094504,6.602587892,3.33220451,2.50242712,0,2.100370545,2.322219295,0.77815125,2.935003151,2.867467488,1.447158031,40.06
287,121,94,188,9,904,696,28,5.659482216,4.795790546,4.543294782,5.236441963,2.197224577,6.80682936,6.54534966,3.33220451,2.457881897,2.08278537,1.973127854,2.274157849,0.954242509,2.95616843,2.84260924,1.447158031,41.94
326,166,0,174,9,882,790,28,5.786897381,5.111987788,0,5.159055299,2.197224577,6.782192056,6.672032945,3.33220451,2.5132176,2.220108088,0,2.240549248,0.954242509,2.945468585,2.897627091,1.447158031,61.23
356,0,142,193,11,801,778,28,5.874930731,0,4.955827058,5.262690189,2.397895273,6.685860947,6.656726524,3.33220451,2.551449998,0,2.152288344,2.285557309,1.041392685,2.903632516,2.890979597,1.447158031,40.87
132,207,161,179,5,867,736,28,4.882801923,5.332718793,5.081404365,5.187385806,1.609437912,6.765038977,6.601230119,3.33220451,2.120573931,2.315970345,2.206825876,2.252853031,0.698970004,2.938019097,2.866877814,1.447158031,33.3
322,149,0,186,8,951,709,28,5.774551546,5.003946306,0,5.225746674,2.079441542,6.857514063,6.563855527,3.33220451,2.507855872,2.173186268,0,2.269512944,0.903089987,2.978180517,2.850646235,1.447158031,52.42
164,0,200,181,13,849,846,28,5.099866428,0,5.298317367,5.198497031,2.564949357,6.744059186,6.74051936,3.33220451,2.214843848,0,2.301029996,2.257678575,1.113943352,2.92890769,2.927370363,1.447158031,15.09
314,0,113,170,10,925,783,28,5.749392986,0,4.727387819,5.135798437,2.302585093,6.829793738,6.663132696,3.33220451,2.496929648,0,2.053078443,2.230448921,1,2.966141733,2.893761762,1.447158031,38.46
321,0,128,182,11,870,780,28,5.771441123,0,4.852030264,5.204006687,2.397895273,6.768493212,6.65929392,3.33220451,2.506505032,0,2.10720997,2.260071388,1.041392685,2.939519253,2.892094603,1.447158031,37.26
140,164,128,237,6,869,656,28,4.941642423,5.099866428,4.852030264,5.468060141,1.791759469,6.767343125,6.486160789,3.33220451,2.146128036,2.214843848,2.10720997,2.374748346,0.77815125,2.939019776,2.816903839,1.447158031,35.23
288,121,0,177,7,908,829,28,5.66296048,4.795790546,0,5.176149733,1.945910149,6.811244379,6.720220155,3.33220451,2.459392488,2.08278537,0,2.247973266,0.84509804,2.958085849,2.918554531,1.447158031,42.13
298,0,107,210,11,880,744,28,5.697093487,0,4.672828834,5.347107531,2.397895273,6.779921907,6.612041035,3.33220451,2.474216264,0,2.029383778,2.322219295,1.041392685,2.944482672,2.871572936,1.447158031,31.87
265,111,86,195,6,833,790,28,5.579729826,4.709530201,4.454347296,5.272999559,1.791759469,6.725033642,6.672032945,3.33220451,2.423245874,2.045322979,1.934498451,2.290034611,0.77815125,2.920645001,2.897627091,1.447158031,41.54
160,250,0,168,12,1049,688,28,5.075173815,5.521460918,0,5.123963979,2.48490665,6.955592608,6.533788838,3.33220451,2.204119983,2.397940009,0,2.225309282,1.079181246,3.020775488,2.837588438,1.447158031,39.45
166,260,0,183,13,859,827,28,5.111987788,5.560681631,0,5.209486153,2.564949357,6.755768922,6.717804695,3.33220451,2.220108088,2.414973348,0,2.26245109,1.113943352,2.933993164,2.91750551,1.447158031,37.91
276,116,90,180,9,870,768,28,5.620400866,4.753590191,4.49980967,5.192956851,2.197224577,6.768493212,6.643789733,3.33220451,2.440909082,2.064457989,1.954242509,2.255272505,0.954242509,2.939519253,2.88536122,1.447158031,44.28
322,0,116,196,10,818,813,28,5.774551546,0,4.753590191,5.278114659,2.302585093,6.706862337,6.70073111,3.33220451,2.507855872,0,2.064457989,2.292256071,1,2.912753304,2.910090546,1.447158031,31.18
149,139,109,193,6,892,780,28,5.003946306,4.934473933,4.691347882,5.262690189,1.791759469,6.793466133,6.65929392,3.33220451,2.173186268,2.1430148,2.037426498,2.285557309,0.77815125,2.950364854,2.892094603,1.447158031,23.69
159,187,0,176,11,990,789,28,5.068904202,5.231108617,0,5.170483995,2.397895273,6.897704943,6.670766321,3.33220451,2.201397124,2.271841607,0,2.245512668,1.041392685,2.995635195,2.897077003,1.447158031,32.76
261,100,78,201,9,864,761,28,5.564520407,4.605170186,4.356708827,5.303304908,2.197224577,6.761572769,6.634633358,3.33220451,2.416640507,2,1.892094603,2.303196057,0.954242509,2.936513742,2.881384657,1.447158031,32.4
237,92,71,247,6,853,695,28,5.468060141,4.521788577,4.262679877,5.509388337,1.791759469,6.748759547,6.543911846,3.33220451,2.374748346,1.963787827,1.851258349,2.392696953,0.77815125,2.930949031,2.841984805,1.447158031,28.63
313,0,113,178,8,1002,689,28,5.746203191,0,4.727387819,5.18178355,2.079441542,6.909753282,6.535241271,3.33220451,2.495544338,0,2.053078443,2.250420002,0.903089987,3.000867722,2.838219222,1.447158031,36.8
155,183,0,193,9,1047,697,28,5.043425117,5.209486153,0,5.262690189,2.197224577,6.953684211,6.546785411,3.33220451,2.190331698,2.26245109,0,2.285557309,0.954242509,3.019946682,2.843232778,1.447158031,18.28
146,230,0,202,3,827,872,28,4.983606622,5.438079309,0,5.308267697,1.098612289,6.717804695,6.770789424,3.33220451,2.164352856,2.361727836,0,2.305351369,0.477121255,2.91750551,2.940516485,1.447158031,33.06
296,0,107,221,11,819,778,28,5.690359454,0,4.672828834,5.398162702,2.397895273,6.708084084,6.656726524,3.33220451,2.471291711,0,2.029383778,2.344392274,1.041392685,2.913283902,2.890979597,1.447158031,31.42
133,210,0,196,3,949,795,28,4.890349128,5.347107531,0,5.278114659,1.098612289,6.855408799,6.678342115,3.33220451,2.123851641,2.322219295,0,2.292256071,0.477121255,2.977266212,2.900367129,1.447158031,31.03
313,145,0,178,8,867,824,28,5.746203191,4.976733742,0,5.18178355,2.079441542,6.765038977,6.71417053,3.33220451,2.495544338,2.161368002,0,2.250420002,0.903089987,2.938019097,2.915927212,1.447158031,44.39
152,0,112,184,8,992,816,28,5.023880521,0,4.718498871,5.214935758,2.079441542,6.899723107,6.704414355,3.33220451,2.181843588,0,2.049218023,2.264817823,0.903089987,2.996511672,2.911690159,1.447158031,12.18
153,145,113,178,8,1002,689,28,5.030437921,4.976733742,4.727387819,5.18178355,2.079441542,6.909753282,6.535241271,3.33220451,2.184691431,2.161368002,2.053078443,2.250420002,0.903089987,3.000867722,2.838219222,1.447158031,25.56
140,133,103,200,7,916,753,28,4.941642423,4.890349128,4.634728988,5.298317367,1.945910149,6.820016365,6.624065228,3.33220451,2.146128036,2.123851641,2.012837225,2.301029996,0.84509804,2.961895474,2.876794976,1.447158031,36.44
149,236,0,176,13,847,893,28,5.003946306,5.463831805,0,5.170483995,2.564949357,6.741700695,6.794586581,3.33220451,2.173186268,2.372912003,0,2.245512668,1.113943352,2.92788341,2.950851459,1.447158031,32.96
300,0,120,212,10,878,728,28,5.703782475,0,4.787491743,5.356586275,2.302585093,6.777646594,6.590301048,3.33220451,2.477121255,0,2.079181246,2.326335861,1,2.943494516,2.862131379,1.447158031,23.84
153,145,113,178,8,867,824,28,5.030437921,4.976733742,4.727387819,5.18178355,2.079441542,6.765038977,6.71417053,3.33220451,2.184691431,2.161368002,2.053078443,2.250420002,0.903089987,2.938019097,2.915927212,1.447158031,26.23
148,0,137,158,16,1002,830,28,4.997212274,0,4.919980926,5.062595033,2.772588722,6.909753282,6.721425701,3.33220451,2.170261715,0,2.136720567,2.198657087,1.204119983,3.000867722,2.919078092,1.447158031,17.95
326,0,138,199,11,801,792,28,5.786897381,0,4.927253685,5.293304825,2.397895273,6.685860947,6.674561392,3.33220451,2.5132176,0,2.139879086,2.298853076,1.041392685,2.903632516,2.898725182,1.447158031,40.68
153,145,0,178,8,1000,822,28,5.030437921,4.976733742,0,5.18178355,2.079441542,6.907755279,6.711740395,3.33220451,2.184691431,2.161368002,0,2.250420002,0.903089987,3,2.914871818,1.447158031,19.01
262,111,86,195,5,895,733,28,5.568344504,4.709530201,4.454347296,5.272999559,1.609437912,6.796823718,6.597145702,3.33220451,2.418301291,2.045322979,1.934498451,2.290034611,0.698970004,2.951823035,2.865103975,1.447158031,33.72
158,0,195,220,11,898,713,28,5.062595033,0,5.272999559,5.393627546,2.397895273,6.800170068,6.56948142,3.33220451,2.198657087,0,2.290034611,2.342422681,1.041392685,2.953276337,2.85308953,1.447158031,8.54
151,0,185,167,16,1074,678,28,5.017279837,0,5.220355825,5.117993812,2.772588722,6.979145275,6.519147288,3.33220451,2.178976947,0,2.267171728,2.222716471,1.204119983,3.031004281,2.831229694,1.447158031,13.46
273,0,90,199,11,931,762,28,5.609471795,0,4.49980967,5.293304825,2.397895273,6.836259277,6.635946556,3.33220451,2.436162647,0,1.954242509,2.298853076,1.041392685,2.968949681,2.881954971,1.447158031,32.24
149,118,92,183,7,953,780,28,5.003946306,4.770684624,4.521788577,5.209486153,1.945910149,6.859614904,6.65929392,3.33220451,2.173186268,2.071882007,1.963787827,2.26245109,0.84509804,2.979092901,2.892094603,1.447158031,23.52
143,169,143,191,8,967,643,28,4.96284463,5.129898715,4.96284463,5.252273428,2.079441542,6.874198495,6.466144724,3.33220451,2.155336037,2.227886705,2.155336037,2.281033367,0.903089987,2.985426474,2.808210973,1.447158031,29.72
260,101,78,171,10,936,763,28,5.560681631,4.615120517,4.356708827,5.141663557,2.302585093,6.841615476,6.637258031,3.33220451,2.414973348,2.004321374,1.892094603,2.23299611,1,2.971275849,2.882524538,1.447158031,49.77
313,161,0,178,10,917,759,28,5.746203191,5.081404365,0,5.18178355,2.302585093,6.821107472,6.632001777,3.33220451,2.495544338,2.206825876,0,2.250420002,1,2.962369336,2.880241776,1.447158031,52.44
284,120,0,168,7,970,794,28,5.648974238,4.787491743,0,5.123963979,1.945910149,6.877296071,6.677083461,3.33220451,2.45331834,2.079181246,0,2.225309282,0.84509804,2.986771734,2.899820502,1.447158031,40.93
336,0,0,182,3,986,817,28,5.81711116,0,0,5.204006687,1.098612289,6.893656355,6.705639095,3.33220451,2.526339277,0,0,2.260071388,0.477121255,2.993876915,2.912222057,1.447158031,44.86
145,0,134,181,11,979,812,28,4.976733742,0,4.8978398,5.198497031,2.397895273,6.886531643,6.69950034,3.33220451,2.161368002,0,2.127104798,2.257678575,1.041392685,2.990782692,2.909556029,1.447158031,13.2
150,237,0,174,12,1069,675,28,5.010635294,5.468060141,0,5.159055299,2.48490665,6.974478911,6.514712691,3.33220451,2.176091259,2.374748346,0,2.240549248,1.079181246,3.028977705,2.829303773,1.447158031,37.43
144,170,133,192,8,814,805,28,4.9698133,5.135798437,4.890349128,5.257495372,2.079441542,6.701960366,6.690842277,3.33220451,2.158362492,2.230448921,2.123851641,2.283301229,0.903089987,2.910624405,2.90579588,1.447158031,29.87
331,170,0,195,8,811,802,28,5.802118375,5.135798437,0,5.272999559,2.079441542,6.698268054,6.687108608,3.33220451,2.519827994,2.230448921,0,2.290034611,0.903089987,2.909020854,2.904174368,1.447158031,56.61
155,0,143,193,9,1047,697,28,5.043425117,0,4.96284463,5.262690189,2.197224577,6.953684211,6.546785411,3.33220451,2.190331698,0,2.155336037,2.285557309,0.954242509,3.019946682,2.843232778,1.447158031,12.46
