f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
-7.363043,-2.1895254,-2.0914838,3.9537873,-0.9344213,2.4423525,-0.3833022,1.6710172,-0.3720623,-2.942428,2.9078827,1
-1.7509625,-5.092618,4.607265,1.5462651,-1.6463434,1.5718313,0.19550663,1.1142938,-1.7513528,3.2998006,5.265667,1
-0.47592154,-4.690273,1.0529319,0.48560363,-3.6408737,-0.3281722,0.5332155,-3.8475373,-1.0282428,0.96645504,0.17702407,0
-1.3470871,6.0541415,4.731297,2.4805048,-1.8718423,-7.1365376,0.23399207,0.10687534,2.5430305,0.27711296,1.3384551,0
6.7112107,-10.179466,-0.93532985,-1.3206449,9.881179,4.5056515,5.353299,-1.495196,2.0214136,0.36992866,-5.0566635,1
-7.5490513,2.442719,-4.600326,1.0094054,-1.7733482,-2.560026,4.160646,2.668046,0.46102157,1.0475473,-0.23473884,1
3.1007676,11.179939,7.3141174,1.4068216,-2.112244,4.397946,-5.3164873,7.3862605,-7.138231,1.4325763,-3.557513,0
-2.100879,-1.7389909,-1.9760506,-1.1070176,-2.0651731,-1.1965766,-2.737671,1.514151,-3.3625152,-0.90495294,1.3804284,1
10.896743,1.4278322,-5.41296,0.10584401,3.5503283,-7.395,-3.858828,-1.4313564,1.1210054,-3.5470924,-2.144226,0
-3.2623107,-0.8561312,4.047253,5.1603646,0.93997943,-0.1800846,-0.2644234,-1.7679213,-1.9114748,2.1504998,1.9644943,1
-0.5882764,3.508123,1.0100338,-0.44288677,-2.947188,-3.6933515,2.9884934,0.75345045,5.2259307,1.5331653,-0.47537935,0
0.9920305,10.597204,6.072057,0.48351657,6.563186,-2.047255,-10.09836,1.6734576,-3.2546735,3.063471,-4.4166455,0
7.765195,1.7066008,8.343724,-1.5906233,-2.2547367,6.023122,6.318977,3.9663363,-3.0928667,-3.540261,2.022245,1
0.5714328,-2.3702679,3.2007775,7.476839,1.354727,0.5657975,-0.22565685,-4.4700003,3.0187495,-0.6297798,1.6069663,0
-4.0204453,7.584547,0.77142775,-0.9120365,-3.064253,-6.728692,-1.136336,1.7110376,-1.5792933,0.6817297,0.62553936,0
-5.055612,0.65082467,-1.7815073,2.347763,-4.505423,-4.8046355,-0.6418077,-2.127435,-0.06731369,-1.4662637,0.4054426,0
11.7056675,-3.893335,-5.0852766,-2.3659499,2.5735128,-2.8152506,-1.2779483,5.2975917,2.4029346,-1.6162802,-2.4332695,1
-7.9395356,-0.646104,-4.701618,2.869384,-0.3487207,1.0754011,-0.36801472,3.054409,1.9439609,-4.669814,2.1587443,1
-7.001206,1.0947839,-1.6183538,4.5563645,3.91201,-0.00702828,0.52964354,3.2891612,2.425609,-3.1683896,1.061193,1
-4.3346953,-2.5865917,-3.049825,-1.3972214,-5.3944016,0.15957053,-2.97613,2.7215538,-2.493646,0.07817153,1.8491824,1
26.562717,1.4448034,-24.803757,10.834603,3.23187,-3.5283818,7.84155,-8.591294,-12.275138,8.4321785,11.893683,0
0.36191157,-9.387002,0.70113647,-0.2758028,2.215913,2.052515,-2.0761871,-3.2316477,0.46084362,2.1874669,-0.33181638,1
3.2233076,-8.8717,2.4030545,-3.4303987,2.1218371,-1.054745,1.368624,1.0011489,1.6697513,3.1666052,-0.606552,1
-4.4739575,3.6366906,4.09752,7.383102,5.1186376,2.2620893,6.972189,2.2674334,2.191143,2.7655497,-0.45292625,1
1.629997,1.2669394,3.9276204,3.6751218,0.4819905,-4.949984,0.90719503,-3.2225065,6.770254,-3.3250759,0.43111527,0
-7.0605474,1.8800948,-2.4525797,2.4696076,-1.7996957,-0.7849479,5.245634,-1.060626,2.178728,-0.10444536,-1.3987057,0
-3.7417011,5.390893,0.051236365,-1.7310652,-7.144877,-0.39023072,7.410278,1.0082173,0.5590747,-0.26154014,2.6921656,0
-7.9105363,-2.8484924,-3.487474,2.98316,-0.15395236,4.565544,-1.3153439,1.4900589,-0.8261834,-3.651995,0.84980196,1
0.23749606,-4.2994285,-0.11965218,1.126388,-0.076797225,-2.1715586,-4.1656356,-4.601957,1.9768276,-2.402587,1.5350564,0
1.0370361,-7.166847,0.14981842,-2.5307968,-0.83292925,-1.1335322,-3.2114747,-0.4686409,1.0928009,1.0985081,1.6205012,1
-4.6408024,-3.1938334,-2.7369766,-1.1559895,-0.33371928,3.5395803,-3.4706266,-0.35628608,-0.87189007,-1.3703417,-1.568691,0
1.5948426,3.2876947,5.5646343,6.0325494,1.8104222,3.9400709,0.8608741,2.609895,0.28052795,0.39582643,2.9041924,1
6.9717255,-2.1002884,9.017958,3.730364,-2.79278,-1.4177921,2.4398453,-8.435467,6.1929874,0.661731,-0.7962994,0
-1.8986858,-4.2023444,1.4906888,1.5102999,-2.7468436,-2.910964,-2.4772348,-2.5513146,0.6370539,1.1794302,2.7123969,0
-4.633665,-3.9917316,2.246828,6.2913203,3.5477283,2.7496974,-0.9643873,-1.7044861,-0.61891043,-0.27455613,2.6900017,1
-1.1814208,-4.579479,1.1354221,1.1572353,-3.5159423,4.019299,2.50672,-4.15932,-0.3921928,-1.1143768,-0.038830064,0
-0.4865361,0.31732634,1.094987,0.5898281,-9.910813,7.761434,8.003206,-1.1928773,-2.6855028,5.8116555,-3.827944,0
-0.7141015,2.2249384,4.558384,6.422808,1.9453,-4.5073843,-2.4123967,-4.0871463,4.136986,-1.7244598,1.8610647,0
-1.5755967,5.4519134,0.72661144,-3.0288382,-1.1151232,-3.478164,-6.598096,4.896294,-3.815465,2.0025785,-1.1651655,0
17.057552,5.940594,-0.057575792,2.8918552,-0.35253367,-4.7537446,1.0377163,-1.2813046,-10.215496,-4.871023,3.7689037,0
15.236159,0.36331224,2.5311174,-0.49865746,1.5965003,-6.787051,1.0545758,-1.4566586,0.7032801,-1.6147257,-0.4619695,0
-1.7510847,4.8261156,4.3485603,4.8807383,4.6975017,4.0030785,-6.26063,0.988944,1.464392,-3.825306,-3.0867748,0
18.229,8.615737,7.7055507,0.35555845,3.6236513,5.0034313,-6.457333,-3.6029358,-2.9680471,-1.2862614,-13.425283,0
9.339138,-1.5004873,6.7182713,3.913586,4.7355614,-2.652235,-0.2533017,-5.458575,0.5408247,-2.6135042,-0.149398,0
-4.7216363,-1.7222279,0.22966646,2.517885,-3.981896,-0.6316763,-1.3290366,1.7706988,-2.5830386,0.3612932,4.400004,1
4.2395644,-4.7772694,7.0720363,-0.5157699,1.1473331,-4.2781844,0.19847412,-3.6664839,3.133341,0.19447072,2.0264452,0
10.346171,-0.96104217,2.4577558,-2.014882,0.46099237,-6.9685464,-0.5906782,0.5797945,2.0314186,0.4934424,-0.6485464,0
-5.9976645,0.101090945,1.4612409,7.374326,3.630004,2.2403216,0.10710959,-0.08872033,-1.8863558,-0.26268405,0.33522245,1
10.804393,-0.6940582,1.1894298,-2.0240874,-1.2320648,-7.267727,0.10090013,0.028756082,2.88395,-4.223585,-2.453818,0
-2.3829691,-3.4474106,0.2737065,2.6869564,0.099370144,-2.7710426,-4.019023,-5.5618057,3.629932,-2.6102352,1.3623954,0
3.125646,8.798415,6.7963214,4.9670963,-1.7937615,-2.1301591,2.6041322,-2.0079618,4.206431,1.2382908,-1.518612,0
1.3165885,-8.121577,3.605222,-2.6971688,2.2337658,-0.80419713,1.0351655,-0.096682936,1.538331,2.564172,0.45726675,1
-2.746862,-0.83075434,2.223269,3.8859131,-1.9178659,-1.4739543,-2.58264,-2.3181217,-0.9118137,1.1466717,0.5009735,0
-3.0435138,6.112095,6.04584,6.668472,3.7689817,0.6677754,2.104113,0.437087,-1.4650673,2.823964,-1.4171582,0
2.780702,-5.34399,6.9160347,0.013617429,0.41327244,0.63193256,-2.3303328,2.0478623,-0.31291866,1.7407366,6.133842,1
-2.0180743,6.289382,-3.3026316,-13.591352,1.2432666,6.6636143,-5.110338,-7.9549737,-4.0855794,-3.7082787,6.184899,0
-2.6128583,6.8562713,4.4098344,2.9355762,0.59613466,-5.678096,-0.4338671,1.7295225,0.87086487,0.7031715,0.49648893,0
-7.750019,3.2012973,-5.38679,-2.254717,0.21513371,-2.0890148,0.28603396,1.8739735,2.3442338,-1.7900358,0.8893984,1
2.4440994,-2.3379505,4.132164,-0.090317756,-1.2254306,-4.001158,-1.2883596,-3.0310802,0.14132594,-1.3555998,1.4729912,0
-3.6626096,-2.7719846,2.697199,5.322864,1.5063429,2.2836797,1.6005758,-3.0758116,-3.2341473,2.7718925,0.6896725,1
-2.7671597,-4.736015,-0.49578512,-2.6471448,-4.5416,1.1895707,1.8083891,-0.16286184,-3.7296169,2.4644551,2.696616,1
-4.9648647,-0.5478658,0.4299556,4.4008727,-3.7479115,-2.7363417,0.36397952,-5.1406317,0.6582074,-1.099354,0.9138811,0
-4.930238,8.719389,-4.3184056,-7.1259274,2.6293035,-3.6896884,1.4932721,-4.069711,1.0290486,2.4005723,-0.81911355,0
-8.101117,-0.80309474,-3.6572502,4.067703,1.773912,0.8357859,0.9138074,1.9871235,1.8783593,-2.8647928,-0.76351124,1
-6.094495,-6.5397377,-0.8242704,2.6411483,-0.70765424,4.9806747,0.024149226,-2.1689122,-2.1305008,2.2120578,-0.3933268,1
-8.634094,-1.9701031,-3.1482038,6.1672144,1.222565,2.2749445,1.2961468,0.11642701,1.5411552,-1.8264601,-0.97120434,1
-5.521711,-4.238495,-0.16969034,3.9299664,-0.263582,2.134856,1.1944553,-3.121365,-3.7906938,2.2481763,0.4638698,1
-3.1483607,-6.52525,1.0114168,-1.0032098,-1.73964,1.4984883,1.4999,0.20545,-2.6930764,4.454575,2.718875,1
30.359694,6.902174,-38.9393,22.315615,-1.532469,-13.234827,16.322561,-33.223427,-36.67344,-9.808979,30.27632,0
-0.73466986,-5.2461653,1.7414982,-3.5778353,-1.3900974,-0.65618706,2.2370577,3.4441473,0.6365014,1.2218522,3.2156603,1
-3.9971468,3.033536,0.041254427,0.7398606,-3.0586288,-7.415323,0.41244224,-0.73636764,2.415498,-0.0868255,1.5397453,0
10.280507,0.22726211,-0.8087781,3.980151,7.3817725,-1.6557002,-7.7016788,-6.993122,-0.5102134,-2.159454,-0.49717847,0
-0.84807783,1.172275,5.9512444,6.8333035,1.5925733,-3.8520975,0.64526063,-5.7558355,4.9404464,-2.092205,1.7750741,0
4.3917403,6.2687454,6.836625,2.9480429,-2.2587988,8.246321,-1.63366,-0.510001,-8.125634,4.6521473,-9.975797,0
3.6163094,-5.8343797,5.646533,-2.9475307,0.4588422,-3.2397633,0.67094886,1.3635652,1.5725796,2.0648909,3.9959083,1
0.041051034,0.8984184,2.8581755,5.6476064,-3.2652104,0.8788109,5.0986776,-5.3158436,2.7985184,1.499715,-5.5404134,0
4.441028,-0.31791294,-2.679246,-4.4125757,-1.9233973,-1.7583296,6.627804,6.004237,-5.021268,-0.12847635,-1.2906142,0
-5.8925242,3.694699,-1.0501022,1.4140037,-2.0442774,-6.0161386,1.5053669,-0.65211666,1.8265667,0.059126407,0.6804215,0
-2.6729534,-4.441665,-1.3147225,-1.8479939,-4.214224,-0.05921433,-2.8204226,-0.7352766,-3.1641052,1.0829189,-0.36624178,0
4.1228557,-1.86832,1.1024107,-4.208781,-5.59388,0.87402236,5.541966,3.6382957,-4.34825,0.17183566,-1.7899153,0
-7.862378,4.7744727,-0.24972627,5.7919235,6.079571,0.44808924,1.2300712,2.0971556,0.46640408,-0.75505596,-2.4493046,1
-5.146442,13.350742,2.2917948,-2.9273152,2.5187013,3.727019,4.3156314,-8.341249,0.06253741,-1.685391,-0.2681909,0
-4.826097,7.3117213,-1.5779462,-7.8385973,4.762351,-1.6385281,1.4848733,-1.1483902,1.8976527,4.846114,5.68232,1
-0.6152332,-5.966333,4.3517056,-0.36171952,0.11416995,-0.17326601,2.016524,-0.5112985,-2.6144745,6.046724,2.2991004,1
-7.256038,-5.9186053,-1.5384276,4.32262,1.115028,5.5433483,-1.1908224,-0.19365679,0.71792966,-1.8559068,1.1797041,1
-1.897925,-8.98173,-0.030139122,-2.598219,0.79861844,2.2052116,-2.405995,-1.2535579,0.3602436,1.652171,-0.7084557,1
-1.2914478,-7.6244154,-3.4499986,-5.429205,0.31759152,3.553028,-2.913915,1.2779386,0.14137278,-2.3095162,-3.199225,1
5.350152,-7.696993,0.24733467,-3.9946413,9.139055,0.9543703,7.1688237,-0.6702505,0.41434947,1.2979196,-7.3728886,1
-0.0324757,-8.087022,3.4973238,-0.9208979,1.668756,4.9165273,4.436239,-2.7820346,0.120944366,2.9749227,-1.851241,1
-5.440971,-8.345047,-0.60734254,0.6610071,2.1369686,6.418625,-0.052206315,-2.3393369,-1.8055005,1.5697527,-0.71406156,1
-5.492464,6.3513384,0.19741067,1.397152,0.8149752,-6.168803,0.37264603,1.174603,1.4423925,0.51744163,0.388508,0
2.7866213,8.019167,8.020705,3.4166315,-7.1356597,-0.4052233,0.15706378,1.0863355,-2.1324275,-4.407317,-0.20086393,0
-5.539743,-3.4819663,1.3637353,6.355936,4.54374,4.2579494,-1.6659014,0.20960617,1.03698,-1.5657284,1.0097513,1
-3.2025704,-0.87981695,4.7703953,4.831172,0.058631208,-2.3546765,-1.0354582,-6.4967656,1.5221202,-0.7389348,2.770853,0
-5.9884086,6.2927055,-1.3450998,1.302776,1.021061,-5.516216,2.4901845,-2.043077,4.1062894,-0.895332,-0.1480317,0
11.49741,-0.5308948,4.249136,-1.2281934,5.087963,-0.89957637,-8.223174,-1.1657848,0.95582587,-2.5048347,-4.291789,0
0.3997172,-6.22427,2.5359597,-2.9788187,-0.9557067,-1.0649873,-3.330367,0.496957,-0.097944595,-0.14073887,3.3257213,1
0.2620634,8.155481,4.7178946,-2.5737123,1.427363,0.65575933,-8.641536,7.3858,-5.0374775,4.5944624,-3.6186745,0
2.6251774,-6.761452,-5.67061,-5.03826,2.9791133,-1.8520457,-2.6569986,0.49652892,0.9626719,-1.8036155,-5.1425877,0
17.416088,3.011208,-7.945792,2.1223276,2.28858,-8.2068815,-2.145106,0.0961573,-2.1596394,-2.0981004,-0.06906845,0
15.733932,2.7438135,-14.385296,3.049831,2.1849172,-2.4997742,-4.9220576,1.086526,-1.4353764,-5.9151382,0.22896773,0
-3.9028049,-6.063429,-0.31807458,1.4313484,-0.68590766,1.302424,-4.3215647,-3.3608086,2.4944005,-2.7981467,2.0816765,0
1.1668702,-6.3953714,3.238265,-2.9623866,0.871262,-1.9770596,1.6034713,2.9304612,-0.690216,3.0017602,2.5201662,1
-2.754397,6.663601,1.8732717,5.336875,6.268014,0.41334006,-1.4701728,3.1496744,1.3841436,0.55959874,-4.9825234,1
-5.9825788,5.670823,-0.843702,0.7862746,0.11377919,-6.3551393,2.1809635,-1.7219782,3.199789,-0.22742514,0.34833798,0
-0.36626536,6.5959015,7.0579114,-0.48057547,-1.534767,3.7558334,-5.6166716,7.138855,-4.651889,-0.8458508,1.8116964,0
-3.9173896,-1.6774012,2.1899052,7.564832,4.2670302,1.1417489,-0.7293388,0.22867915,3.034398,-2.0807676,3.0585384,1
1.2879772,-1.6415787,6.815614,2.0338364,-3.687082,-3.4737108,-1.6238776,-2.0366933,0.8365419,0.44842485,5.1621327,0
-5.5139284,-4.141053,-0.3667975,2.6886427,1.1286117,4.0290875,-2.8909252,1.0803292,0.45878085,-2.7739875,4.123384,1
-6.3358736,0.26040024,-0.64543205,4.186534,0.98463595,-0.22630471,-1.8619376,2.5741165,1.2948133,-3.5678205,2.9227326,1
-3.2707508,-3.9353757,3.8371928,8.157357,5.256088,3.6173315,0.5983091,-0.883093,0.33949447,0.8059583,1.4022738,1
1.1532711,-8.98548,2.4084966,-3.9775512,3.148869,1.7129337,6.2130966,0.29405633,-0.8729116,5.285764,-3.705422,1
-2.5454876,-1.6020123,5.8064413,6.1272674,-0.22701703,0.4548829,2.238276,-0.15676115,-1.6104251,1.9976498,5.0996695,1
-6.7069106,5.5349903,-4.138424,-1.3551487,-0.105311975,-5.0488133,1.5355184,-1.7216991,1.9391775,-1.4339225,-1.0937346,0
-3.0160909,1.474954,0.89757293,3.6649358,0.15546297,-2.096805,1.5810394,-1.1121439,4.2554235,0.6949358,-1.7325968,0
-4.2082806,4.1499553,2.447296,6.2468567,6.819911,0.72902817,-1.1415732,4.538353,1.5635079,-0.73649824,-1.3734149,1
1.47998,15.239368,4.957576,-2.2794433,4.0052004,3.2434413,-0.26337153,5.0917883,-2.8710482,4.1763873,-3.7148197,1
-2.0267851,-1.9594439,3.5432262,-1.0027763,-4.757649,2.248548,3.137555,-0.7554295,-2.1811235,0.75484765,4.9240017,0
2.2723408,-3.9715543,-2.082311,-5.7888236,-3.8490143,0.7644363,2.643923,1.6546121,-3.9567518,-0.39639026,-3.4535885,0
-4.528011,-1.1001017,0.73206633,0.9491904,-5.9932766,3.7365112,4.2628736,0.703882,-1.9585351,0.8934932,5.0750203,1
-1.7977806,-5.6252637,1.3510282,2.9934108,1.8928788,2.3373353,-0.86967826,-0.9740734,0.6097547,-0.7467304,1.8043578,1
-2.8681247,-4.418907,2.8224597,6.0537033,5.271606,4.844111,-2.8948195,-1.0826132,-0.18039033,0.8304287,-0.79024625,1
-6.471076,-2.6928215,-1.8898507,2.4646604,0.11003429,4.833332,0.7747248,-0.6097487,-1.4247051,1.7299901,-2.7619655,0
-3.2506747,-6.282037,1.4292194,1.8872757,1.6877912,3.7112727,-0.07170736,-1.9232272,-2.039826,1.9890058,0.65479463,1
14.841039,-0.9146215,-5.4997563,-2.1049776,4.1202765,-2.580055,1.4034014,8.813645,-5.5560803,-1.7111021,-2.0864732,1
-7.931725,-2.6039987,-4.2216697,3.0966327,-0.25595063,2.656904,-0.87343574,1.6751851,1.8529204,-3.0071151,0.82442266,1
0.8928777,4.7653847,4.8099556,1.0304438,9.130847,5.5278525,2.4594955,-1.6930814,4.87698,-0.76597816,-0.45145267,1
-7.9051466,-4.250457,-2.2958784,4.8408504,1.4917797,4.625288,-1.0454888,0.6883996,0.67471296,-1.858849,-0.2153768,1
-7.4583154,13.084017,-3.2597756,-10.515272,8.978796,-0.35109589,-1.5678403,-1.1856133,-0.39817145,6.140193,1.4617172,1
-3.7571206,2.4964035,1.8626766,1.4688466,-2.1166074,-1.0329777,-4.549709,4.0657196,-2.7219896,-2.186621,3.1709383,0
3.0568488,-7.1116247,3.2902057,-4.025371,-3.1805174,-3.737263,1.027698,-1.6180693,1.5276254,2.108279,0.41809154,0
-1.3091654,-1.0926446,4.855043,5.039461,1.0371444,2.6020162,3.8041766,-2.6839702,-2.631971,2.0474696,0.7139223,1
-8.414963,3.241306,-5.160333,0.5306654,2.4915931,0.1967851,2.0254266,4.7824373,2.4006584,-1.7077339,0.1581607,1
-8.294287,3.3946457,-5.359776,1.5938092,0.30082136,-3.4882314,3.1312268,0.6585698,1.5403879,-0.8143661,-1.3546456,1
1.0265851,16.287954,3.1566954,-24.380014,20.840557,33.082924,4.852914,-34.615334,10.900756,-30.483616,22.324541,1
12.309756,-1.0693523,-4.19101,3.8776648,7.432593,-6.1978183,-0.8795864,-8.725823,-1.2457979,-1.5909529,0.80853164,0
-2.4417255,-1.2508125,1.1121322,2.63206,-1.8555005,-4.58856,-2.8965669,-4.483475,1.6987972,-1.9727898,1.691251,0
1.8512185,-6.30428,0.3638009,-1.06554,2.5562713,-2.479426,-4.4625077,-5.0401144,3.2298322,-1.5422844,0.915621,0
-3.7132745,-6.6127396,2.3562002,4.7674675,2.8322165,3.8312054,-1.6212263,-1.4503698,0.771749,0.74839133,2.1718423,1
3.5962224,-7.4767947,4.552979,-1.4865088,2.6098926,-3.615208,2.0243948,-4.7248487,4.644916,-0.2580859,-0.0104684,0
-3.9401512,-4.19135,0.5272834,2.6503787,-1.2880331,-1.2011441,-2.3030505,-4.837243,2.2066913,-1.3461369,2.0537739,0
11.271866,-3.2074463,-2.4448748,-3.5227008,-0.67026794,-3.1201901,-3.9327245,1.9464484,-1.8882197,-0.0022985574,-0.47033823,1
-7.970034,1.5683292,-6.105332,0.92214185,-0.5710914,-2.3963616,1.1827831,2.291447,0.46841443,-0.7925626,-2.2457607,1
14.733176,3.2940745,-7.1457515,4.0674987,3.9773793,-3.108191,-0.5121377,-0.008178715,2.703489,-2.6387951,-2.143609,0
-5.4766026,11.829115,-0.3321253,-11.309898,10.123277,1.7421674,-1.1355088,-5.7333803,1.6289724,5.0007963,7.035057,1
-2.3748245,1.5022877,1.164995,5.3537655,7.0409575,1.6760584,-1.313631,4.2694364,3.0529723,-0.29208663,-3.3082538,1
-7.731296,10.304268,-5.9075055,-13.961915,7.11995,5.2008195,6.7165804,-2.645249,2.0795057,3.3277533,7.877059,1
-7.4822063,3.316172,-6.417124,-2.2351165,-1.7995102,-2.4598682,0.9064073,3.2668467,2.829291,-2.913167,-0.25876623,0
-2.1649632,-5.148755,-1.4859669,-2.6511502,-1.4375973,3.30391,-3.988451,3.520672,-0.5604587,-4.139515,1.9500692,1
-3.0866444,-7.194715,1.0395079,0.048775442,-0.3415559,1.7960476,-0.90953016,-1.4867356,-1.358292,1.9005002,2.8111231,1
11.888042,1.1459745,11.063298,-0.42775804,-1.1476413,-0.16632785,-0.64325804,0.23335576,2.3534162,-3.2349381,2.2902818,0
8.074567,-9.630133,2.1120145,-3.9559615,4.6215134,-2.6391313,2.4441156,2.1934812,2.5630476,2.4407446,-1.6361332,1
-2.153506,-4.417487,-1.7095286,-0.82654333,-2.8561945,-0.23265606,-2.8878486,-1.3587668,-1.0895191,1.8224968,-1.4954427,0
-3.4950569,1.8302867,4.0023065,7.360478,1.5032051,-0.24024151,2.8754559,0.87350446,-1.1748298,1.3940326,1.5795045,1
-2.8098824,12.952593,3.7904184,-10.013704,1.7254939,-2.6200006,-9.450071,-0.09210637,-11.348682,11.696462,-2.2006166,0
-9.688236,0.75565225,-8.084866,0.5052834,-1.4915054,2.6746936,3.0291238,3.6080163,-0.5717058,-1.8154459,-3.0280204,1
-6.2567897,-7.0465007,-0.011849192,3.722664,3.203468,6.4513817,1.1275953,-2.355414,0.95860595,0.48335552,0.34828794,1
1.2397664,-1.890437,0.78239197,-6.7930584,-4.0412426,-1.2433861,0.87383264,3.2684305,-1.0478722,-0.69822234,2.2977045,1
-0.34632018,-0.36748862,4.934026,5.818117,1.8937867,3.0230742,-1.3115288,1.163827,-0.2459727,-1.5215545,2.3784149,1
3.6353254,-2.5858555,4.3591223,-2.4161885,-5.8603168,3.1942935,1.947476,-1.0503281,2.1421704,1.5086616,-0.7038933,0
-6.5206375,-1.6833397,-1.9718491,3.5499237,-3.2140222,1.4682593,3.8681042,-0.09042981,-1.9985766,2.4075208,-0.67114216,1
-1.6462673,-4.664752,3.5008404,1.8957376,-0.13752988,0.5429536,-0.6871382,-0.8367995,-2.5488966,2.4827397,3.3601186,1
3.2898037,-1.7407899,4.5313826,3.0204813,1.3134334,-3.535601,-5.00874,-5.6131735,4.5980444,-1.305804,-0.8732114,0
17.282322,0.96234536,-7.2061195,5.080828,7.1172786,-9.301603,3.4332266,-6.4735746,-8.690927,-2.88879,2.8181486,0
-4.519681,-1.2754433,-0.45499408,4.4492564,-0.016856106,-0.41831124,-2.5163105,-5.188193,2.2423518,-3.8365834,0.35239896,0
-0.1907308,4.33171,5.047757,5.149694,5.394828,-0.36400005,-3.7765753,4.10423,0.28918695,-0.9385487,-0.5108648,1
2.1520457,-2.7739153,4.394968,-1.5474014,0.91231364,-3.8125498,-0.09253928,-1.6409434,0.25523785,-0.34304756,1.2129831,0
-6.774832,-1.469785,-1.936636,5.2548094,-0.9060562,0.20738558,2.679798,-1.8286682,-1.6359409,0.31525037,0.1092907,1
-3.668505,-2.3545527,2.887721,8.2864485,2.774894,1.3058951,1.5361078,1.8165389,1.1200517,1.5570302,1.6445193,1
6.0564075,-0.025452334,8.423705,-4.870527,-3.464442,-2.2384589,-0.5478108,2.077352,1.3925455,-2.8028424,5.4455476,0
-0.10095071,3.5575156,7.9455457,2.4504342,-3.2076662,-1.0293992,-0.47349933,2.0943809,-1.21437,-1.4789366,6.2561984,0
-6.272879,2.3925571,-5.616122,-0.17689613,-2.9586427,-4.347858,1.8596522,-1.677617,0.70038706,-0.8533758,-2.6843047,0
-5.6196294,-6.3417726,1.0418733,2.96398,1.3842186,6.0089173,-0.8237778,-0.15019257,-2.287968,0.71809083,1.4800961,1
8.3162,-3.6501875,3.3351302,-2.5581555,2.7407603,-2.9079351,8.771395,7.0530186,0.2551605,1.710513,1.9943386,1
-10.094114,3.5629697,-4.7276835,2.6734157,3.6906252,-0.06190248,5.4118605,1.7042785,3.4922907,-0.1206638,-1.0436752,1
4.7452602,-2.39473,5.1547327,-3.660124,0.17806666,-5.7401752,-1.2528124,0.81103367,1.2302396,-0.926775,0.9262641,0
-4.0174227,0.7985661,0.38062185,3.1051528,-5.061349,-5.086508,-0.04909209,-0.82802105,1.4823549,-1.0626019,1.8012289,0
-0.8660513,-1.5594329,2.0954742,5.765892,7.575131,0.47784883,1.8931149,1.4796469,5.692397,0.27180126,0.80561155,1
-4.865021,5.7626643,2.914876,5.541377,1.7972329,-3.4716268,3.2716928,1.2806119,-0.04030873,1.7941437,0.2747714,1
-7.239215,-3.557018,-3.7217557,3.465848,-0.17384885,2.658631,-1.9748865,0.7595727,-0.7878794,-2.0165207,-0.078694165,1
16.874275,-0.5116489,-1.3906068,1.4443487,4.7055583,0.93522274,5.424216,6.474384,2.631979,1.8353667,0.19519737,1
-2.7790504,3.8992193,-2.5836747,-2.9017832,-2.5616517,-7.082687,0.57321614,-4.2490253,3.879716,-0.049189124,-0.7507029,0
-0.8390382,-0.7726626,4.554306,5.210275,-4.008376,-1.4871503,2.4308085,-4.237832,1.8581941,0.60379416,2.4877105,0
1.0488774,-3.025764,4.457341,3.821047,-1.7671934,-2.7922947,0.41771707,-4.955942,1.619592,1.6260475,0.6539515,0
-5.4837246,-0.20377973,-5.123253,-1.156782,-2.369507,-0.6870106,-0.79851264,0.9271844,-1.2049844,0.25432178,-3.847144,0
4.69418,-0.8956284,1.3300917,-6.438718,-2.018429,-1.2521714,0.74211377,6.602155,0.19509347,-3.2516882,3.1470711,1
0.2742046,9.038872,6.9924197,9.581144,-2.0441084,0.104658455,4.375733,-3.368781,2.9695187,0.0034561835,-5.121232,0
4.4126863,10.940157,5.656368,-1.6617013,4.8119435,-4.4598484,-6.552209,2.6187503,1.0726894,2.3844628,-1.043319,0
29.932121,9.124528,-20.862167,13.97221,2.2518003,-0.015425574,-0.9696135,-7.2728105,0.7821725,6.805817,4.83193,0
-8.710349,3.48952,-3.1069212,-1.3319606,1.9263003,5.4463005,4.6488776,-2.8769786,2.0735703,-3.6618934,3.7853825,1
-4.4845157,4.3682404,-1.0795009,2.1432257,1.62635,-4.5146236,-2.0774965,-0.39183947,3.9354362,-4.089228,-0.43901604,0
-2.9185026,10.484162,6.666256,5.418037,1.4961637,2.6767342,6.1997385,2.3375757,-3.5375323,2.2829213,-1.7537329,1
-3.8302803,-7.4033237,-1.6835848,-1.9590032,-0.37684685,3.6399705,-2.8539941,-0.82100046,-2.5328035,2.7700577,-2.2481565,1
1.3103303,-10.659433,0.9933363,-1.8213544,5.3557477,3.1637037,0.43066382,-0.63702846,1.8126552,-0.06074446,-0.3791329,1
-6.794262,0.8188556,-4.604106,1.139526,1.5899901,-1.5907477,0.39458987,3.9450536,3.5383804,-2.2053204,-0.5160528,1
-1.9808362,1.4589188,-6.2403607,-5.4502807,-5.1803617,0.33286834,-1.5676825,2.3535483,-2.3428965,1.3011025,-3.6433823,0
-6.942527,-2.1789603,-0.9175766,5.245028,0.5639115,1.5887198,-0.85491425,1.0792325,1.4991177,-2.8209531,3.3463683,1
7.059201,-2.4299388,2.1729772,-2.4356766,1.3790221,-7.4332566,-2.4792497,-1.1275054,2.742678,0.0830677,-0.53942037,0
