MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
6.6246,9,6.611457036,1.006849315,4830,3.00747198,34.23,-118.99,1.890789993,2.197224577,1.888804059,0.006825965,8.482601747,1.101099852,3.533102453,4.779039456,2.842
4.693,11,5.873096447,1.050761421,2760,2.802030457,34.23,-119.01,1.546072037,2.397895273,1.770381998,0.049515065,7.922985959,1.030344318,3.533102453,4.779207523,2.322
8.9063,5,8.944642857,1.100892857,4253,3.797321429,34.24,-118.94,2.186758891,1.609437912,2.19105479,0.096121539,8.355379895,1.334295931,3.533394551,4.778619164,5.00001
3.9699,14,5.375397667,1.033580771,6301,2.227288795,34.23,-118.96,1.378740905,2.63905733,1.681832556,0.03302925,8.74846363,0.800785059,3.533102453,4.778787302,2.17
5.687,25,6.71875,1.001838235,1776,3.264705882,34.24,-119.03,1.738182868,3.218875825,1.904902125,0.001836548,7.482118924,1.183169677,3.533394551,4.779375562,2.381
5.6762,16,6.833119384,1.020539153,2493,3.200256739,34.23,-119.03,1.736281995,2.772588722,1.921781287,0.020331069,7.821242084,1.163231038,3.533102453,4.779375562,2.713
5.8838,24,6.623931624,1.065527066,2374,3.381766382,34.24,-119.02,1.772202812,3.17805383,1.890689095,0.063469574,7.772331575,1.218398171,3.533394551,4.779291546,2.326
5.2773,21,6.303262956,0.934740883,1832,3.516314779,34.23,-119.03,1.663414603,3.044522438,1.841067429,-0.067485919,7.513163545,1.257413503,3.533102453,4.779375562,2.508
4.7831,24,5.303875969,1.017054264,2220,3.441860465,34.22,-119.03,1.565088872,3.17805383,1.668437868,0.016910472,7.705262475,1.236012158,3.532810268,4.779375562,2.142
5.0145,21,6.310810811,1.038610039,4199,2.702059202,34.23,-119.04,1.612333716,3.044522438,1.842264164,0.037883318,8.342601681,0.99401415,3.533102453,4.779459571,2.466
5.2742,23,6.254054054,0.918918919,2002,3.607207207,34.23,-119.06,1.662827009,3.135494216,1.833229902,-0.084557388,7.60190196,1.282933846,3.533102453,4.779627568,2.575
3.0219,29,5.890939597,1.060402685,2591,4.347315436,34.23,-119.06,1.105885773,3.36729583,1.773415509,0.058648727,7.859799181,1.469558513,3.533102453,4.779627568,2.217
4.6458,18,5.719266055,1.069724771,2079,3.814678899,34.22,-119.04,1.535963586,2.890371758,1.743840485,0.067401392,7.639642288,1.338856493,3.532810268,4.779459571,2.228
3.1446,13,3.284815106,1.039339103,2257,1.775767113,34.22,-119.06,1.145686696,2.564949357,1.189310366,0.038585033,7.721791777,0.574232506,3.532810268,4.779627568,1.771
4.2917,5,4.890982503,0.966352624,1317,1.772543742,34.19,-119,1.456682925,1.609437912,1.587393204,-0.034226476,7.183111702,0.572415657,3.531933204,4.779123493,2.279
2.8942,39,4.333333333,1.090909091,113,3.424242424,34.19,-119.05,1.062708734,3.663561646,1.466337069,0.087011377,4.727387819,1.230880257,3.531933204,4.779543573,2.75
7.3004,32,5.724137931,0.75862069,63,2.172413793,34.17,-119.08,1.987929141,3.465735903,1.744691958,-0.276253377,4.143134726,0.775838896,3.531348066,4.779795536,1.25
5.3044,11,6.619883041,1.065789474,2398,3.505847953,34.21,-119.03,1.668536665,2.397895273,1.890077702,0.063715814,7.782390336,1.254432418,3.532517999,4.779375562,3.19
3.0119,27,4.973744292,1.057077626,2110,2.408675799,34.21,-119.05,1.102571109,3.295836866,1.604172935,0.055508144,7.654443226,0.879077136,3.532517999,4.779543573,2.182
4.0208,8,2.5,0.625,309,19.3125,34.22,-119.09,1.391480888,2.079441542,0.916290732,-0.470003629,5.733341277,2.960752555,3.532810268,4.77987951,0.525
5.0066,12,3.8,1.466666667,69,4.6,34.13,-119.05,1.610757042,2.48490665,1.335001067,0.382992252,4.234106505,1.526056303,3.530176763,4.779543573,2.75
7.0242,18,6.935727788,0.964083176,3419,3.231568998,34.18,-118.97,1.94936133,2.890371758,1.936685992,-0.036577706,8.13710339,1.172967777,3.531640678,4.77887136,2.931
1.9811,16,6.10472973,1.168918919,587,1.983108108,34.19,-118.96,0.683652246,2.772588722,1.809063836,0.156079321,6.37502482,0.684665366,3.531933204,4.778787302,1.625
6.1306,16,7.194954128,1.059633028,1384,3.174311927,34.18,-118.96,1.813292624,2.772588722,1.973379965,0.057922648,7.232733136,1.155090893,3.531640678,4.778787302,2.582
5.7676,16,6.397932817,1.03875969,1251,3.23255814,34.16,-118.98,1.752256049,2.772588722,1.855974941,0.038027396,7.13169851,1.173273817,3.531055369,4.778955412,2.413
6.0994,25,6.128767123,0.906849315,1121,3.071232877,34.18,-118.95,1.808190406,3.218875825,1.812993608,-0.097778978,7.021976423,1.122079069,3.531640678,4.778703237,2.549
7.6016,9,7.3894081,0.971962617,1039,3.236760125,34.17,-118.95,2.028358751,2.197224577,2.000047637,-0.028437935,6.946013991,1.174572868,3.531348066,4.778703237,3.449
6.3303,16,8.287610619,1.123893805,1556,3.442477876,34.17,-118.94,1.845347628,2.772588722,2.114761703,0.116799268,7.349873705,1.236191525,3.531348066,4.778619164,2.994
5.5681,15,6.359848485,1.026515152,928,3.515151515,34.17,-118.94,1.717053883,2.708050201,1.850004554,0.026169718,6.833031733,1.25708263,3.531348066,4.778619164,2.356
5.2955,23,6.831168831,1.049350649,1184,3.075324675,34.17,-118.95,1.666857403,3.135494216,1.921495791,0.048171544,7.076653815,1.123410481,3.531348066,4.778703237,2.476
6.541,21,7.202439024,1.02195122,1397,3.407317073,34.16,-118.95,1.878090059,3.044522438,1.974419722,0.02171376,7.242082359,1.2259252,3.531055369,4.778703237,2.915
6.187,18,6.626213592,1.007281553,1248,3.029126214,34.18,-118.93,1.822450317,2.890371758,1.891033539,0.007255171,7.129297549,1.1082742,3.531640678,4.778535085,2.879
6.3522,17,7.430340557,1.089783282,1067,3.303405573,34.18,-118.92,1.84880121,2.833213344,2.005571693,0.085978852,6.972606251,1.194953928,3.531640678,4.778450998,2.593
5.9836,17,6.360655738,1.008196721,685,2.807377049,34.17,-118.92,1.789022394,2.833213344,1.850131475,0.008163311,6.529418838,1.032250613,3.531348066,4.778450998,2.948
8.0428,3,8.23943662,1.042253521,493,3.471830986,34.16,-118.94,2.084777281,1.098612289,2.10893197,0.041385216,6.200509174,1.244682116,3.531055369,4.778619164,5.00001
2.8958,17,4.392905866,0.97680764,1381,1.884038199,34.18,-118.91,1.063261411,2.833213344,1.479990937,-0.023465535,7.230563153,0.633417452,3.531640678,4.778366904,1.76
5.8652,20,7.116022099,0.988950276,539,2.977900552,34.18,-118.9,1.769036582,2.995732274,1.962348875,-0.011111225,6.289715571,1.09121854,3.531640678,4.778282804,3.026
7.0504,14,8.009146341,1,1121,3.417682927,34.18,-118.9,1.953084353,2.63905733,2.080584181,0,7.021976423,1.228962815,3.531640678,4.778282804,3.338
5.3558,14,6.455540356,1.004103967,1880,2.571819425,34.17,-118.9,1.678180086,2.63905733,1.864938732,0.004095569,7.539027056,0.944613596,3.531348066,4.778282804,3.138
5.1033,15,6.367713004,1.11509716,1701,2.542600897,34.17,-118.88,1.629887389,2.708050201,1.851240379,0.10894154,7.438971592,0.933187532,3.531348066,4.778114581,4.107
4.5625,42,6.962962963,1.185185185,220,2.716049383,34.17,-118.85,1.517870719,3.737669618,1.940605097,0.169899037,5.393627546,0.999178392,3.531348066,4.777862194,3.188
5.22,18,5.967583497,1.037328094,2571,2.525540275,34.16,-118.84,1.652497402,2.890371758,1.786342071,0.036648267,7.852050207,0.92645501,3.531055369,4.777778051,3.994
8.4443,17,7.465483235,0.974358974,1527,3.01183432,34.15,-118.84,2.133491658,2.833213344,2.010290162,-0.025975486,7.331060305,1.102549302,3.530762586,4.777778051,3.585
10.2614,16,6.421276596,0.919148936,578,2.459574468,34.16,-118.86,2.328389283,2.772588722,1.859616945,-0.084307106,6.359573869,0.899988355,3.531055369,4.77794633,4.108
8.7657,24,8.093117409,0.987854251,759,3.072874494,34.14,-118.85,2.170846378,3.17805383,2.091013998,-0.012220111,6.632001777,1.122613441,3.530469717,4.777862194,3.663
7.8528,9,6.009174312,1.009174312,222,2.036697248,34.15,-118.82,2.060870156,2.197224577,1.793287353,0.009132484,5.402677382,0.7113295,3.530762586,4.777609743,3.375
4.2857,16,5.27301092,1.140405616,1227,1.914196568,34.15,-118.83,1.455283899,2.772588722,1.662601532,0.131384003,7.112327445,0.649297988,3.530762586,4.7776939,2.332
10.1597,16,7.606936416,1.121387283,450,2.601156069,34.14,-118.83,2.318428914,2.772588722,2.029060517,0.114566565,6.109247583,0.955955988,3.530469717,4.7776939,5.00001
6.4001,16,6.131661442,0.978056426,671,2.103448276,34.14,-118.83,1.856313615,2.772588722,1.813465748,-0.022187915,6.508769137,0.743578034,3.530469717,4.7776939,3.218
8.1064,16,7.3375,0.969642857,1409,2.516071429,34.14,-118.85,2.092653873,2.772588722,1.992998185,-0.030827464,7.250635512,0.922698728,3.530469717,4.777862194,4.234
4.675,24,6.412735849,1.023584906,1318,3.108490566,34.19,-118.95,1.542229163,3.17805383,1.858285989,0.023311079,7.183870715,1.13413726,3.531933204,4.778703237,2.288
5.9224,24,6.34939759,1.006884682,1898,3.266781411,34.18,-118.94,1.778741772,3.17805383,1.848359941,0.00686109,7.548555979,1.183805222,3.531640678,4.778619164,2.394
5.5181,25,6.893700787,1,1713,3.372047244,34.18,-118.94,1.708033598,3.218875825,1.930608065,0,7.446001498,1.215520051,3.531640678,4.778619164,2.421
3.886,17,4.701974865,1.087971275,1655,2.971274686,34.2,-118.93,1.357380351,2.833213344,1.547982605,0.084314746,7.411556288,1.088991048,3.532225644,4.778535085,2.813
3.0691,16,3.933911159,1.055254605,2585,2.800650054,34.19,-118.92,1.121384359,2.772588722,1.369634137,0.053782069,7.857480787,1.029851552,3.531933204,4.778450998,1.304
7.9943,16,8.367609254,1.050128535,2304,2.961439589,34.2,-118.9,2.078728788,2.772588722,2.124368211,0.048912571,7.742402022,1.085675498,3.532225644,4.778282804,4.521
10.0595,26,8.692307692,1.076923077,573,3.148351648,34.19,-118.9,2.308517462,3.258096538,2.162438461,0.074107972,6.350885717,1.14687903,3.531933204,4.778282804,5.00001
6.7559,15,7.208173691,0.966794381,2659,3.395913155,34.22,-118.91,1.910416197,2.708050201,1.975215617,-0.033769443,7.885705391,1.222572695,3.532810268,4.778366904,3.12
5.5402,20,6.561759729,1.125211506,1651,2.79357022,34.22,-118.89,1.712030601,2.995732274,1.881258818,0.117971023,7.409136444,1.027320427,3.532810268,4.778198696,2.646
6.0145,14,6.156748911,1.082728592,1858,2.696661829,34.23,-118.87,1.79417322,2.63905733,1.817548864,0.079484329,7.527255919,0.992014648,3.533102453,4.778030459,2.871
5.756,16,6.117493473,1.026109661,2007,5.240208877,34.22,-118.88,1.750242789,2.772588722,1.811152449,0.025774623,7.604396349,1.65636136,3.532810268,4.778114581,3.027
6.2423,14,7.161290323,1.039170507,1566,3.608294931,34.22,-118.87,1.831348704,2.63905733,1.968690177,0.038422805,7.356279877,1.283235342,3.532810268,4.778030459,3.054
7.2965,17,8.474242424,1.109090909,1992,3.018181818,34.25,-118.85,1.987394781,2.833213344,2.13703126,0.103540679,7.596894438,1.104654603,3.533686565,4.777862194,3.429
6.4823,13,6.911804613,1.036635007,2230,3.02578019,34.23,-118.85,1.869075386,2.564949357,1.933230763,0.035979897,7.709756864,1.107168972,3.533102453,4.777862194,2.909
5.0855,26,6.685121107,0.968858131,886,3.065743945,34.22,-118.86,1.626393353,3.258096538,1.899884327,-0.031637085,6.786716951,1.120290262,3.532810268,4.77794633,2.322
5.5845,26,5.495356037,0.913312693,1004,3.108359133,34.22,-118.86,1.719994903,3.258096538,1.703903379,-0.090676967,6.9117473,1.134094977,3.532810268,4.77794633,2.517
6.2708,22,6.307692308,1.025641026,673,3.451282051,34.22,-118.86,1.835903938,3.091042453,1.84176989,0.025317808,6.51174533,1.238745771,3.532810268,4.77794633,2.514
4.9234,25,5.824561404,0.916666667,691,3.030701754,34.21,-118.85,1.593999349,3.218875825,1.762083701,-0.087011377,6.538139824,1.108794195,3.532517999,4.777862194,2.414
3.4773,29,5.473815461,1.032418953,1360,3.391521197,34.21,-118.85,1.246256131,3.36729583,1.699975898,0.031904547,7.215239979,1.221278551,3.532517999,4.777862194,2.067
4.1576,26,5.175925926,1.016975309,2020,3.117283951,34.21,-118.86,1.424937985,3.258096538,1.644018246,0.016832838,7.61085279,1.136962094,3.532517999,4.77794633,2.118
6.2748,22,7.054054054,0.998069498,1565,3.021235521,34.22,-118.88,1.836541612,3.091042453,1.953602495,-0.001932368,7.355641103,1.105665861,3.532810268,4.778114581,2.748
6.2935,26,7.498310811,1.040540541,1881,3.177364865,34.21,-118.87,1.839517355,3.258096538,2.01467777,0.039740329,7.539558829,1.156052194,3.532517999,4.778030459,2.58
6.5851,26,7.989949749,0.984924623,654,3.286432161,34.21,-118.88,1.884809521,3.258096538,2.07818447,-0.015190165,6.483107351,1.189802527,3.532517999,4.778114581,3
7.001,26,7.885245902,1.004098361,775,3.176229508,34.2,-118.87,1.946052996,3.258096538,2.064993406,0.004089985,6.652863029,1.155694804,3.532225644,4.778030459,2.868
7.3409,23,8.185185185,1.005050505,1938,3.262626263,34.2,-118.88,1.993461451,3.135494216,2.102325836,0.005037794,7.569411792,1.182532473,3.532225644,4.778114581,3.16
7.7889,26,8.730038023,1.045627376,842,3.201520913,34.19,-118.88,2.052699643,3.258096538,2.166769725,0.044617065,6.735780014,1.163625982,3.531933204,4.778114581,3.099
4.125,32,6.151282051,0.984615385,1199,3.074358974,34.2,-118.86,1.41706602,3.465735903,1.816660524,-0.015504187,7.089243155,1.123096416,3.532225644,4.77794633,2.646
6.1949,26,6.844978166,1.048034934,1474,3.218340611,34.19,-118.86,1.823726373,3.258096538,1.923515269,0.04691692,7.295735073,1.168865889,3.531933204,4.77794633,2.435
5.5224,23,5.366995074,1.041871921,1338,3.295566502,34.19,-118.87,1.708812548,3.135494216,1.680268175,0.041019019,7.198931241,1.192578081,3.531933204,4.778030459,2.407
3.3703,16,4.396854204,1.045977011,3232,1.95523291,34.19,-118.88,1.215001761,2.772588722,1.480889332,0.044951388,8.08085642,0.670509322,3.531933204,4.778114581,2.287
3.4676,21,4.327981651,1.046636086,3188,2.437308869,34.18,-118.87,1.243462712,3.044522438,1.465101302,0.045581293,8.06714904,0.890894508,3.531640678,4.778030459,2.128
3.5504,11,4.302564103,1.065934066,3089,2.263003663,34.18,-118.85,1.267060273,2.397895273,1.459211148,0.063851472,8.035602693,0.816692985,3.531640678,4.777862194,1.738
3.2176,16,4.226715686,1.004901961,1877,2.300245098,34.17,-118.84,1.16863574,2.772588722,1.441425258,0.004889985,7.537430037,0.833015682,3.531348066,4.777778051,1.875
6.7612,28,7.285714286,1.060714286,848,3.028571429,34.2,-118.85,1.911200389,3.33220451,1.985915484,0.058942536,6.742880636,1.108091033,3.532225644,4.777862194,3.237
6.5474,29,7.090909091,0.989304813,586,3.13368984,34.19,-118.86,1.879068024,3.36729583,1.958813554,-0.010752792,6.37331979,1.142211173,3.531933204,4.77794633,4.229
6.7805,27,7.913934426,1.069672131,736,3.016393443,34.19,-118.86,1.914050846,3.295836866,2.068625057,0.067352182,6.601230119,1.104061893,3.531933204,4.77794633,3.929
6.5162,27,7.124610592,0.996884735,967,3.012461059,34.19,-118.85,1.874291384,3.295836866,1.963555071,-0.003120127,6.874198495,1.102757372,3.531933204,4.777862194,3.494
6.3586,23,7.651761518,1.06504065,2050,2.777777778,34.18,-118.83,1.849808227,3.135494216,2.034935885,0.063012968,7.625595072,1.021651248,3.531640678,4.7776939,3.483
8.1397,17,7.480769231,1.006410256,1917,3.072115385,34.17,-118.83,2.096753324,2.833213344,2.012335625,0.006389798,7.558516743,1.122366375,3.531348066,4.7776939,3.539
5.1457,35,6.958333333,1.217592593,576,2.666666667,34.14,-118.9,1.638161414,3.555348061,1.939939982,0.196875624,6.356107661,0.980829253,3.530469717,4.778282804,5.00001
5.4346,17,6.261168385,1.505154639,578,1.986254296,34.08,-119,1.692785921,2.833213344,1.834366811,0.408895643,6.359573869,0.686250602,3.528710702,4.779123493,4.286
6.6122,4,7.56864522,1.225192569,6187,2.803352968,34.18,-118.75,1.888916428,1.386294361,2.024014084,0.203098031,8.730205596,1.030816189,3.531640678,4.777020443,3.576
6.8075,18,7.454436451,1.028776978,2703,3.241007194,34.17,-118.75,1.918024946,2.890371758,2.008809352,0.028370697,7.902117546,1.175884144,3.531348066,4.777020443,3.259
10.0472,11,9.890756303,1.159663866,415,3.487394958,34.18,-118.69,2.307293989,2.397895273,2.291600614,0.148130192,6.02827852,1.249155027,3.531640678,4.776515052,5.00001
8.6499,4,7.23605948,1.032527881,5495,2.553438662,34.19,-118.8,2.15754776,1.386294361,1.979076787,0.032010049,8.611593867,0.937440946,3.531933204,4.777441407,5.00001
8.7288,6,8.715841584,1.102970297,3385,3.351485149,34.23,-118.83,2.166627903,1.791759469,2.165142242,0.098006811,8.127109185,1.209403576,3.533102453,4.7776939,4.258
7.5118,11,7.337962963,0.972222222,1418,3.282407407,34.22,-118.84,2.016475117,2.397895273,1.993061279,-0.028170877,7.257002707,1.188577119,3.532810268,4.777778051,3.619
5.2361,16,5.123583934,0.977342945,2537,2.61277034,34.21,-118.84,1.655576946,2.772588722,1.633854181,-0.02291767,7.83873756,0.960411091,3.532517999,4.777778051,2.247
6.2893,16,7.014354067,0.937799043,661,3.162679426,34.21,-118.8,1.838849777,2.772588722,1.94795863,-0.064219593,6.49375384,1.151419588,3.532517999,4.777441407,2.827
5.4243,25,6.39084507,0.98943662,960,3.38028169,34.25,-118.74,1.690888859,3.218875825,1.854866509,-0.010619569,6.866933284,1.217959046,3.533686565,4.776936229,2.147
5.4091,22,6.81918239,1.058176101,2347,3.690251572,34.26,-118.74,1.68808272,3.091042453,1.91973958,0.056546766,7.760893196,1.305694633,3.533978493,4.776936229,2.224
4.504,28,6.362433862,1.222222222,1011,2.674603175,34.24,-118.7,1.504965891,3.33220451,1.850410987,0.200670695,6.918695219,0.983801023,3.533394551,4.776599302,2.043
5.4024,47,4.906716418,1.082089552,581,2.167910448,34.25,-118.64,1.686843299,3.850147602,1.590604964,0.078893942,6.364750757,0.773763776,3.533686565,4.776093698,2.53
12.542,10,9.873315364,1.102425876,1179,3.177897574,34.21,-118.69,2.529083012,2.302585093,2.2898357,0.097513093,7.072421901,1.156219838,3.532517999,4.776515052,5.00001
5.716,4,5.50692354,1.099939795,3950,2.378085491,34.25,-118.81,1.74326926,1.386294361,1.706006126,0.095255447,8.281470858,0.866295748,3.533686565,4.777525578,3.208
7.2137,17,8.2406639,1.033195021,761,3.157676349,34.26,-118.79,1.975981996,2.833213344,2.109080911,0.032655963,6.634633358,1.149836424,3.533978493,4.777357228,4.019
4.6985,12,5.702054795,1.02739726,1577,2.700342466,34.27,-118.8,1.547243309,2.48490665,1.7408266,0.027028672,7.363279587,0.993378604,3.534270336,4.777441407,2.641
6.4963,6,7.799038462,1.110096154,6700,3.221153846,34.24,-118.77,1.871232784,1.791759469,2.054000452,0.104446637,8.809862805,1.169739633,3.533394551,4.77718885,3.081
6.0487,24,7.207079646,1.030088496,1834,3.246017699,34.26,-118.78,1.799843373,3.17805383,1.975063827,0.029644717,7.514254653,1.177428922,3.533978493,4.777273043,2.545
7.7785,13,7.96969697,1.025974026,833,3.606060606,34.25,-118.78,2.051363518,2.564949357,2.075646471,0.025642431,6.725033642,1.282615932,3.533686565,4.777273043,4.047
3.3438,50,5.342857143,0.942857143,130,3.714285714,34.27,-118.85,1.207107885,3.912023005,1.675760555,-0.0588405,4.86753445,1.312186389,3.534270336,4.777862194,5.00001
5.5925,13,5.757981462,1.043254377,3188,3.283213182,34.3,-118.9,1.721426414,2.564949357,1.750586973,0.042345036,8.06714904,1.188822572,3.535145354,4.778282804,2.086
5.4493,6,5.772687986,1.00605013,3196,2.762316335,34.33,-118.83,1.69548716,1.791759469,1.753137828,0.006031901,8.069655307,1.01606958,3.536019607,4.7776939,2.426
3.4375,28,4.858490566,1.166666667,1334,4.194968553,34.29,-118.89,1.234744463,3.33220451,1.580727807,0.15415068,7.195937226,1.433885844,3.534853766,4.778198696,1.941
3.125,23,5.545454545,0.939393939,265,4.015151515,34.33,-118.89,1.139434283,3.135494216,1.712978591,-0.062520357,5.579729826,1.390075084,3.536019607,4.778198696,3.75
5.8133,30,5.362573099,0.918128655,678,3.964912281,34.28,-118.89,1.760148396,3.401197382,1.679443916,-0.085417751,6.519147288,1.377483731,3.534562094,4.778198696,1.957
4.0474,22,4.745070423,1.085915493,2751,3.874647887,34.28,-118.88,1.3980747,3.091042453,1.557106273,0.082423404,7.919719761,1.354454791,3.534562094,4.778114581,1.821
5.2206,6,5.74952919,1.06779661,3246,3.056497175,34.28,-118.91,1.652612338,1.791759469,1.749117971,0.065597282,8.085178748,1.117269546,3.534562094,4.778366904,2.802
6.9712,5,7.241805635,1.012363427,11956,3.437607821,34.26,-118.9,1.941787376,1.609437912,1.979870572,0.012287624,9.388988523,1.234775828,3.533978493,4.778282804,3.213
4.1607,20,5.299711816,0.985590778,1882,2.711815562,34.28,-118.81,1.425683329,2.995732274,1.667652445,-0.014514043,7.54009032,0.99761836,3.534562094,4.777525578,1.968
3.6761,20,4.474714519,1.117455139,1798,2.933115824,34.27,-118.78,1.301852408,2.995732274,1.498442555,0.111053902,7.494430215,1.076065279,3.534270336,4.777273043,1.709
4.5833,27,5.817258883,0.959390863,595,3.020304569,34.27,-118.79,1.522419263,3.295836866,1.760829169,-0.041456714,6.388561406,1.105357677,3.534270336,4.777357228,1.985
2.7137,7,4.70030581,1.214067278,1816,2.77675841,34.27,-118.77,0.998313017,1.945910149,1.547627573,0.19397611,7.504391559,1.021284208,3.534270336,4.77718885,1.964
4.7574,10,4.978978979,0.930930931,1053,3.162162162,34.27,-118.77,1.559701301,2.302585093,1.605224846,-0.071570193,6.959398512,1.151256022,3.534270336,4.77718885,2.099
4.5458,6,5.154015402,1.061606161,2180,2.398239824,34.28,-118.77,1.51420373,1.791759469,1.6397761,0.059783007,7.687080156,0.874735062,3.534562094,4.77718885,2.082
5.1074,27,5.28358209,0.936567164,1024,3.820895522,34.28,-118.77,1.630690468,3.295836866,1.664604294,-0.065534041,6.931471806,1.340484825,3.534562094,4.77718885,1.852
5.3681,26,6.048421053,1.010526316,1915,4.031578947,34.28,-118.77,1.680474028,3.258096538,1.799797255,0.0104713,7.557472902,1.394158098,3.534562094,4.77718885,1.877
6.6073,17,6.771498771,0.93980344,2734,3.358722359,34.29,-118.75,1.888175098,2.833213344,1.912722447,-0.062084532,7.913521017,1.211560651,3.534853766,4.777020443,2.581
6.2059,22,7.81300813,1.091463415,1665,3.384146341,34.28,-118.75,1.825500452,3.091042453,2.055790054,0.087519378,7.417580402,1.219101686,3.534562094,4.777020443,2.399
5.8578,21,8.652173913,1.062111801,1114,3.459627329,34.28,-118.76,1.767774106,3.044522438,2.157810609,0.060259192,7.01571242,1.241160875,3.534562094,4.77710465,2.663
5.8096,20,8.16588785,1.049065421,1629,3.806074766,34.27,-118.75,1.759511722,2.995732274,2.099965459,0.047899692,7.395721609,1.336598413,3.534270336,4.777020443,2.644
4.6908,27,5.606177606,0.969111969,928,3.583011583,34.28,-118.75,1.545603144,3.295836866,1.723869134,-0.031375123,6.833031733,1.276203671,3.534562094,4.777020443,1.866
5.1698,26,5.057591623,1,690,3.612565445,34.27,-118.75,1.642834003,3.258096538,1.620890406,0,6.536691598,1.28441817,3.534270336,4.777020443,1.88
5.5983,24,7.266816143,1.033632287,1567,3.513452915,34.27,-118.75,1.72246298,3.17805383,1.983318251,0.033079091,7.356918242,1.25659929,3.534270336,4.777020443,2.333
6.1253,25,6.662055336,0.992094862,1717,3.393280632,34.27,-118.75,1.812427735,3.218875825,1.896428046,-0.00793655,7.448333861,1.221797192,3.534270336,4.777020443,2.25
3.163,26,4.267241379,0.961206897,719,3.099137931,34.27,-118.71,1.151520944,3.258096538,1.450967571,-0.0395656,6.577861358,1.131123986,3.534270336,4.776683544,1.794
4.556,23,6.115591398,1.024193548,2301,3.092741935,34.27,-118.73,1.516445046,3.135494216,1.810841477,0.023905521,7.74109909,1.129058055,3.534270336,4.776852008,2.053
4.18,23,4.936633663,1.033663366,1488,2.946534653,34.27,-118.74,1.430311247,3.135494216,1.596683654,0.033109159,7.305188215,1.080629786,3.534270336,4.776936229,2.15
5.6385,26,6.491452991,1,1825,3.89957265,34.26,-118.77,1.729618073,3.258096538,1.870486387,0,7.509335266,1.36086697,3.533978493,4.77718885,1.969
4.5673,26,6.294964029,1.021582734,962,3.460431655,34.26,-118.76,1.518922221,3.258096538,1.839749953,0.021353124,6.869014451,1.241393337,3.533978493,4.77710465,1.904
5.4038,26,6.028125,0.915625,1067,3.334375,34.26,-118.76,1.68710241,3.258096538,1.796436017,-0.088148387,6.972606251,1.204285256,3.533978493,4.77710465,2.221
5.4787,26,7.068,1.06,1040,4.16,34.26,-118.75,1.700867847,3.258096538,1.955577554,0.058268908,6.946975992,1.425515074,3.533978493,4.777020443,1.981
5.4604,24,5.832898172,0.973890339,1325,3.459530026,34.26,-118.75,1.697522047,3.17805383,1.76351399,-0.02645657,7.189167738,1.241132749,3.533978493,4.777020443,1.934
4.8717,27,7.032454361,1.105476673,1798,3.647058824,34.26,-118.74,1.583442952,3.295836866,1.950535772,0.100276621,7.494430215,1.293921041,3.533978493,4.776936229,2.041
5.9024,21,6.397476341,1.004731861,1974,3.113564669,34.28,-118.74,1.775359048,3.044522438,1.855903591,0.004720701,7.58781722,1.135768266,3.534562094,4.776936229,2.21
5.653,25,7.04338843,1.018595041,1699,3.510330579,34.27,-118.73,1.732186378,3.218875825,1.952089365,0.018424267,7.437795122,1.255710215,3.534270336,4.776852008,2.258
4.6528,27,5.018965517,0.968965517,1773,3.056896552,34.28,-118.71,1.537469189,3.295836866,1.61322384,-0.031526254,7.480428306,1.117400203,3.534562094,4.776683544,1.866
4.7083,25,5.414578588,1.118451025,1200,2.733485194,34.28,-118.7,1.549326909,3.218875825,1.689095054,0.111944715,7.090076836,1.005577423,3.534562094,4.776599302,1.961
3.7188,27,5.048611111,0.944444444,467,3.243055556,34.28,-118.7,1.313401036,3.295836866,1.619113178,-0.057158414,6.146329258,1.176515958,3.534562094,4.776599302,2.5
5.4459,17,5.884700665,1.059866962,1392,3.086474501,34.28,-118.72,1.694863032,2.833213344,1.772355875,0.058143393,7.238496841,1.127029501,3.534562094,4.776767779,2.239
5.5955,18,5.881266491,0.978891821,1283,3.385224274,34.28,-118.72,1.721962703,2.890371758,1.771772128,-0.021334142,7.156956365,1.21942016,3.534562094,4.776767779,2.177
5.7376,17,6.163636364,1.02020202,1705,3.444444444,34.28,-118.72,1.747041004,2.833213344,1.818666922,0.020000667,7.44132039,1.236762627,3.534562094,4.776767779,2.186
5.6949,21,6.402208202,0.943217666,2133,3.364353312,34.28,-118.67,1.739571037,3.044522438,1.856642962,-0.0584582,7.665284718,1.213235764,3.534562094,4.776346532,2.353
5.0962,17,6.063551402,1.029906542,3199,2.989719626,34.28,-118.68,1.628495164,2.833213344,1.802295668,0.029468062,8.07059354,1.095179612,3.534562094,4.776430795,2.38
7.9013,5,8.319293478,1.120923913,2440,3.315217391,34.3,-118.67,2.067027303,1.609437912,2.118577333,0.114153268,7.799753318,1.1985232,3.535145354,4.776346532,3.93
4.7034,5,4.857819905,0.999210111,3188,2.518167457,34.28,-118.68,1.548285651,1.609437912,1.580589758,-0.000790202,8.06714904,0.923531437,3.534562094,4.776430795,2.23
